Team,Year,Actual_Win_Pct,Predicted_With_Coach,Predicted_Replacement,Coaching_WAR,Predicted_Impact,Prediction_Error_Coach,Prediction_Error_Replacement,WAR_SE,Primary_Coach,Combined_Coach,WAR_Percentile,Background,Offensive_Years,Defensive_Years
OTI,2015,0.1429,0.22043517,0.24016376,-0.0972637583971023,-0.019728586,-0.0775351723194122,-0.0972637583971023,2.4832,Ken Whisenhunt,Ken Whisenhunt / Mike Mularkey,18.57055589492975,Offensive,16,0
CRD,2012,0.3125,0.40403864,0.41015476,-0.0976547598838806,-0.006116122,-0.0915386378765106,-0.0976547598838806,2.4832,Ken Whisenhunt,Ken Whisenhunt,18.509468540012215,Offensive,16,0
CLE,2010,0.3125,0.32453737,0.41048583,-0.0979858338832855,-0.08594847,-0.0120373666286468,-0.0979858338832855,2.4832,Eric Mangini,Eric Mangini,18.44838118509469,Defensive,2,10
BUF,2005,0.3125,0.42500892,0.4112169,-0.098716914653778,0.013792008,-0.1125089228153228,-0.098716914653778,2.4832,Mike Mularkey,Mike Mularkey,18.32620647525962,Offensive,18,0
CHI,1995,0.5625,0.6211625,0.6615656,-0.0990656018257141,-0.040403128,-0.058662474155426,-0.0990656018257141,2.4832,Dave Wannstedt,Dave Wannstedt,18.26511912034209,Defensive,0,19
CHI,1989,0.375,0.4831264,0.47435963,-0.0993596315383911,0.00876677,-0.1081264019012451,-0.0993596315383911,2.4832,Mike Ditka,Mike Ditka,18.20403176542456,Offensive,9,0
JAX,2008,0.3125,0.42391223,0.4118667,-0.099366694688797,0.012045532,-0.111412227153778,-0.099366694688797,2.4832,Jack Del Rio,Jack Del Rio,18.142944410507024,Defensive,0,11
PHI,1998,0.1875,0.3021038,0.2870131,-0.0995131134986877,0.015090674,-0.1146037876605987,-0.0995131134986877,2.4832,Ray Rhodes,Ray Rhodes,18.08185705558949,Defensive,0,23
NYG,1973,0.1786,0.264122,0.27887836,-0.1002783609867095,-0.014756352,-0.0855220092773437,-0.1002783609867095,2.4832,Alex Webster,Alex Webster,18.02076970067196,Offensive,2,0
RAI,2005,0.25,0.3092994,0.3502988,-0.1002987921237945,-0.040999383,-0.0592994093894958,-0.1002987921237945,2.4832,Norv Turner,Norv Turner,17.95968234575443,Offensive,27,1
TAM,2018,0.3125,0.34896225,0.41289535,-0.1003953516483306,-0.063933104,-0.0364622473716735,-0.1003953516483306,2.4832,Dirk Koetter,Dirk Koetter,17.898594990836898,Offensive,26,0
RAM,2022,0.2941,0.42864323,0.39457488,-0.1004748805999756,0.034068346,-0.1345432266235351,-0.1004748805999756,2.4832,Sean McVay,Sean McVay,17.837507635919366,Offensive,9,0
SEA,2009,0.3125,0.36483675,0.41306853,-0.1005685329437255,-0.04823178,-0.0523367524147033,-0.1005685329437255,2.4832,Jim Mora Jr,Jim Mora Jr,17.77642028100183,Defensive,1,19
NYG,2001,0.4375,0.5191377,0.5381262,-0.1006261706352233,-0.01898849,-0.0816376805305481,-0.1006261706352233,2.4832,Jim Fassel,Jim Fassel,17.7153329260843,Offensive,13,0
SFO,2003,0.4375,0.48959878,0.53833824,-0.1008382439613342,-0.048739463,-0.0520987808704376,-0.1008382439613342,2.4832,Dennis Erickson,Dennis Erickson,17.65424557116677,Offensive,13,0
NYG,2024,0.1765,0.21419428,0.27759784,-0.1010978446006775,-0.06340356,-0.0376942828893661,-0.1010978446006775,2.4832,Brian Daboll,Brian Daboll,17.593158216249236,Offensive,19,2
SEA,1980,0.25,0.28784737,0.35147893,-0.1014789342880249,-0.063631564,-0.0378473699092865,-0.1014789342880249,2.4832,Jack Patera,Jack Patera,17.532070861331704,Defensive,0,13
NYJ,2020,0.125,0.19531499,0.22660853,-0.1016085296869278,-0.03129354,-0.0703149884939193,-0.1016085296869278,2.4832,Adam Gase,Adam Gase,17.47098350641417,Offensive,11,0
KAN,1985,0.375,0.4408598,0.47828385,-0.1032838523387909,-0.037424058,-0.0658597946166992,-0.1032838523387909,2.4832,John Mackovic,John Mackovic,17.348808796579107,Offensive,11,0
WAS,1993,0.25,0.29149845,0.35457367,-0.1045736670494079,-0.063075215,-0.041498452425003,-0.1045736670494079,2.4832,Richie Petitbon,Richie Petitbon,17.287721441661578,Defensive,0,19
CHI,1998,0.25,0.3382312,0.35545236,-0.1054523587226867,-0.017221153,-0.0882312059402465,-0.1054523587226867,2.4832,Dave Wannstedt,Dave Wannstedt,17.165546731826513,Defensive,0,19
NYG,2015,0.375,0.49230114,0.48094386,-0.1059438586235046,0.011357278,-0.1173011362552642,-0.1059438586235046,2.4832,Tom Coughlin,Tom Coughlin,17.104459376908977,Offensive,17,0
GNB,2005,0.25,0.35786358,0.35615152,-0.1061515212059021,0.001712054,-0.107863575220108,-0.1061515212059021,2.4832,Mike Sherman,Mike Sherman,17.04337202199145,Offensive,20,0
MIN,1979,0.4375,0.53771544,0.54386634,-0.1063663363456726,-0.0061509013,-0.1002154350280761,-0.1063663363456726,2.4832,Bud Grant,Bud Grant,16.982284667073916,Other,0,0
BUF,1994,0.4375,0.5718656,0.54404837,-0.1065483689308166,0.02781725,-0.1343656182289123,-0.1065483689308166,2.4832,Marv Levy,Marv Levy,16.921197312156384,Other,0,0
HTX,2021,0.2353,0.36421034,0.342031,-0.1067310020446777,0.022179335,-0.1289103374004364,-0.1067310020446777,2.4832,David Culley,David Culley,16.86010995723885,Offensive,36,0
CAR,1999,0.5,0.63290465,0.6067336,-0.1067336201667785,0.026171029,-0.1329046487808227,-0.1067336201667785,2.4832,George Seifert,George Seifert,16.79902260232132,Defensive,0,20
NYG,2011,0.5625,0.66642755,0.6694154,-0.1069154143333435,-0.0029878616,-0.1039275527000427,-0.1069154143333435,2.4832,Tom Coughlin,Tom Coughlin,16.737935247403787,Offensive,17,0
NYJ,1987,0.4,0.49080443,0.5069859,-0.1069859027862548,-0.016181469,-0.0908044338226318,-0.1069859027862548,2.4832,Joe Walton,Joe Walton,16.676847892486254,Offensive,16,0
CLE,2015,0.1875,0.24586737,0.29499027,-0.1074902713298797,-0.0491229,-0.058367371559143,-0.1074902713298797,2.4832,Mike Pettine,Mike Pettine,16.554673182651193,Defensive,0,13
CLT,2021,0.5294,0.64031297,0.63691545,-0.1075154453277588,0.0033975244,-0.1109129696846008,-0.1075154453277588,2.4832,Frank Reich,Frank Reich,16.49358582773366,Offensive,6,0
JAX,2021,0.1538,0.21478221,0.26179802,-0.1079980241775512,-0.047015816,-0.0609822082042694,-0.1079980241775512,2.4832,Urban Meyer,Darrell Bevell / Urban Meyer,16.432498472816125,Offensive,12,2
TAM,2007,0.5625,0.6663762,0.6706055,-0.1081054806709289,-0.004229307,-0.1038761734962463,-0.1081054806709289,2.4832,Jon Gruden,Jon Gruden,16.371411117898596,Offensive,10,0
CLE,1995,0.3125,0.42687353,0.42064083,-0.1081408262252807,0.0062327087,-0.1143735349178314,-0.1081408262252807,2.4832,Bill Belichick,Bill Belichick,16.310323762981064,Defensive,1,13
DET,2004,0.375,0.4716834,0.48387882,-0.1088788211345672,-0.012195408,-0.0966834127902984,-0.1088788211345672,2.4832,Steve Mariucci,Steve Mariucci,16.24923640806353,Offensive,17,0
CHI,1982,0.3333,0.42427656,0.4422054,-0.108905399274826,-0.017928839,-0.0909765605449676,-0.108905399274826,2.4832,Mike Ditka,Mike Ditka,16.188149053146,Offensive,9,0
KAN,2009,0.25,0.37037078,0.3589326,-0.108932614326477,0.011438161,-0.1203707754611969,-0.108932614326477,2.4832,Todd Haley,Todd Haley,16.127061698228466,Offensive,21,0
RAI,2003,0.25,0.377056,0.35967314,-0.1096731424331665,0.01738286,-0.1270560026168823,-0.1096731424331665,2.4832,Bill Callahan,Bill Callahan,16.065974343310934,Offensive,29,0
JAX,2022,0.5294,0.6311669,0.63932157,-0.1099215656280517,-0.00815469,-0.1017668753623962,-0.1099215656280517,2.4832,Doug Pederson,Doug Pederson,15.94379963347587,Offensive,7,0
TAM,2000,0.625,0.7137974,0.7354507,-0.1104506850242614,-0.021653295,-0.088797390460968,-0.1104506850242614,2.4832,Tony Dungy,Tony Dungy,15.88271227855834,Defensive,0,16
PHI,1986,0.3438,0.42340615,0.45468518,-0.1108851813793182,-0.031279027,-0.0796061539173126,-0.1108851813793182,2.4832,Buddy Ryan,Buddy Ryan,15.821624923640806,Defensive,0,26
DET,1995,0.625,0.7116282,0.73637825,-0.1113782525062561,-0.024750054,-0.0866281986236572,-0.1113782525062561,2.4832,Wayne Fontes,Wayne Fontes,15.760537568723274,Defensive,0,13
SEA,1977,0.3571,0.38445228,0.46851233,-0.1114123264789581,-0.08406004,-0.0273522833824158,-0.1114123264789581,2.4832,Jack Patera,Jack Patera,15.699450213805743,Defensive,0,13
CRD,2010,0.3125,0.44766837,0.42396814,-0.1114681363105773,0.023700237,-0.1351683735847473,-0.1114681363105773,2.4832,Ken Whisenhunt,Ken Whisenhunt,15.638362858888213,Offensive,16,0
NYJ,1991,0.5,0.52236694,0.6116395,-0.1116394996643066,-0.08927256,-0.0223669409751892,-0.1116394996643066,2.4832,Bruce Coslet,Bruce Coslet,15.57727550397068,Offensive,14,0
DAL,1988,0.1875,0.31527403,0.2992601,-0.1117601096630096,0.01601392,-0.127774029970169,-0.1117601096630096,2.4832,Tom Landry,Tom Landry,15.516188149053145,Defensive,0,6
DEN,2023,0.4706,0.6016384,0.58323365,-0.1126336544990539,0.018404722,-0.131038376712799,-0.1126336544990539,2.4832,Sean Payton,Sean Payton,15.394013439218082,Offensive,16,0
CIN,1992,0.3125,0.39491844,0.42518967,-0.1126896739006042,-0.030271232,-0.0824184417724609,-0.1126896739006042,2.4832,David Shula,David Shula,15.33292608430055,Offensive,16,0
NYJ,2014,0.25,0.33086488,0.3638266,-0.1138266026973724,-0.032961726,-0.0808648765087127,-0.1138266026973724,2.4832,Rex Ryan,Rex Ryan,15.271838729383015,Defensive,0,20
NOR,2003,0.5,0.5961268,0.61426914,-0.1142691373825073,-0.018142343,-0.0961267948150634,-0.1142691373825073,2.4832,Jim Haslett,Jim Haslett,15.210751374465486,Defensive,0,25
CIN,2002,0.125,0.22562785,0.2394177,-0.1144177019596099,-0.0137898475,-0.1006278544664383,-0.1144177019596099,2.4832,Dick LeBeau,Dick LeBeau,15.149664019547954,Defensive,0,38
NYJ,1992,0.25,0.34109008,0.36492327,-0.1149232685565948,-0.023833185,-0.0910900831222534,-0.1149232685565948,2.4832,Bruce Coslet,Bruce Coslet,15.088576664630422,Offensive,14,0
NOR,1999,0.1875,0.32821253,0.3025554,-0.1150554120540618,0.025657117,-0.1407125294208526,-0.1150554120540618,2.4832,Mike Ditka,Mike Ditka,15.027489309712887,Offensive,9,0
CLT,2019,0.4375,0.53156483,0.5525928,-0.1150928139686584,-0.021027982,-0.0940648317337036,-0.1150928139686584,2.4832,Frank Reich,Frank Reich,14.96640195479536,Offensive,6,0
ATL,2007,0.2308,0.31679338,0.34593794,-0.1151379374980926,-0.029144555,-0.0859933821678161,-0.1151379374980926,2.4832,Bobby Petrino,Bobby Petrino / Emmitt Thomas,14.905314599877824,Offensive,21,0
TAM,2022,0.4706,0.5695191,0.58583206,-0.1152320593833923,-0.016312957,-0.0989191025733947,-0.1152320593833923,2.4832,Todd Bowles,Todd Bowles,14.844227244960292,Defensive,0,17
PHI,1972,0.1786,0.25349206,0.2945767,-0.1159767045021057,-0.041084647,-0.0748920573234558,-0.1159767045021057,2.4832,Ed Khayat,Ed Khayat,14.783139890042762,Defensive,0,23
CHI,2023,0.4118,0.4567338,0.52783525,-0.1160352499008178,-0.07110146,-0.0449337930202484,-0.1160352499008178,2.4832,Matt Eberflus,Matt Eberflus,14.72205253512523,Defensive,0,29
CLE,1991,0.375,0.48680732,0.49106786,-0.1160678565502166,-0.00426054,-0.1118073165416717,-0.1160678565502166,2.4832,Bill Belichick,Bill Belichick,14.660965180207697,Defensive,1,13
TAM,2003,0.4375,0.5656948,0.553586,-0.1160860061645507,0.012108803,-0.1281948089599609,-0.1160860061645507,2.4832,Jon Gruden,Jon Gruden,14.599877825290164,Offensive,10,0
NOR,1986,0.4375,0.51638234,0.55387676,-0.1163767576217651,-0.03749442,-0.0788823366165161,-0.1163767576217651,2.4832,Jim Mora Sr,Jim Mora Sr,14.538790470372634,Defensive,0,17
MIN,2004,0.5,0.559298,0.6174635,-0.1174635291099548,-0.05816555,-0.0592979788780212,-0.1174635291099548,2.4832,Mike Tice,Mike Tice,14.4777031154551,Offensive,12,0
NOR,2014,0.4375,0.58533084,0.5549753,-0.1174752712249755,0.030355573,-0.147830843925476,-0.1174752712249755,2.4832,Sean Payton,Sean Payton,14.416615760537567,Offensive,16,0
SFO,2004,0.125,0.24772629,0.24272199,-0.1177219897508621,0.0050043017,-0.1227262914180755,-0.1177219897508621,2.4832,Dennis Erickson,Dennis Erickson,14.355528405620037,Offensive,13,0
MIN,2013,0.3438,0.45734546,0.4622275,-0.1184274935245514,-0.0048820376,-0.1135454558849334,-0.1184274935245514,2.4832,Leslie Frazier,Leslie Frazier,14.233353695784972,Defensive,0,17
WAS,2011,0.3125,0.45892718,0.431672,-0.1191720068454742,0.027255177,-0.146427184343338,-0.1191720068454742,2.4832,Mike Shanahan,Mike Shanahan,14.17226634086744,Offensive,17,0
DET,1992,0.3125,0.42803523,0.43169615,-0.1191961467266082,-0.0036609173,-0.1155352294445037,-0.1191961467266082,2.4832,Wayne Fontes,Wayne Fontes,14.111178985949907,Defensive,0,13
RAI,1999,0.5,0.60815334,0.61944795,-0.1194479465484619,-0.011294603,-0.1081533432006836,-0.1194479465484619,2.4832,Jon Gruden,Jon Gruden,14.050091631032377,Offensive,10,0
RAI,2017,0.375,0.46466324,0.49502823,-0.1200282275676727,-0.03036499,-0.0896632373332977,-0.1200282275676727,2.4832,Jack Del Rio,Jack Del Rio,13.989004276114844,Defensive,0,11
OTI,1995,0.4375,0.47292525,0.5582107,-0.1207106709480285,-0.085285425,-0.0354252457618713,-0.1207106709480285,2.4832,Jeff Fisher,Jeff Fisher,13.927916921197312,Defensive,0,9
OTI,1996,0.5,0.5745758,0.6208798,-0.1208798289299011,-0.046304047,-0.0745757818222045,-0.1208798289299011,2.4832,Jeff Fisher,Jeff Fisher,13.86682956627978,Defensive,0,9
PHI,1999,0.3125,0.40296695,0.43386823,-0.1213682293891906,-0.030901283,-0.0904669463634491,-0.1213682293891906,2.4832,Andy Reid,Andy Reid,13.805742211362247,Offensive,16,0
NYJ,1988,0.5312,0.66015893,0.65278995,-0.1215899503707885,0.007368982,-0.1289589322090149,-0.1215899503707885,2.4832,Joe Walton,Joe Walton,13.744654856444717,Offensive,16,0
RAM,2012,0.4688,0.5728754,0.5906068,-0.1218068086624145,-0.017731428,-0.1040753805160522,-0.1218068086624145,2.4832,Jeff Fisher,Jeff Fisher,13.683567501527182,Defensive,0,9
JAX,1995,0.25,0.2753529,0.37259093,-0.1225909292697906,-0.097238034,-0.0253528952598571,-0.1225909292697906,2.4832,Tom Coughlin,Tom Coughlin,13.622480146609654,Offensive,17,0
NYG,2014,0.375,0.50517845,0.49766114,-0.122661143541336,0.007517308,-0.1301784515380859,-0.122661143541336,2.4832,Tom Coughlin,Tom Coughlin,13.56139279169212,Offensive,17,0
SDG,2016,0.3125,0.40380532,0.43574443,-0.123244434595108,-0.03193912,-0.0913053154945373,-0.123244434595108,2.4832,Mike McCoy,Mike McCoy,13.500305436774587,Offensive,17,0
NYG,1996,0.375,0.5014058,0.49867752,-0.123677521944046,0.0027282536,-0.1264057755470276,-0.123677521944046,2.4832,Dan Reeves,Dan Reeves,13.439218081857057,Offensive,6,0
PHI,2016,0.4375,0.5383545,0.5613192,-0.1238191723823547,-0.022964656,-0.1008545160293579,-0.1238191723823547,2.4832,Doug Pederson,Doug Pederson,13.378130726939524,Offensive,7,0
CRD,2001,0.4375,0.507517,0.5616582,-0.1241582036018371,-0.054141223,-0.0700169801712036,-0.1241582036018371,2.4832,Dave McGinnis,Dave McGinnis,13.317043372021992,Defensive,0,19
ATL,2021,0.4118,0.4863538,0.5365166,-0.1247166068077087,-0.050162792,-0.0745538146018982,-0.1247166068077087,2.4832,Arthur Smith,Arthur Smith,13.194868662186924,Offensive,11,2
SFO,2009,0.5,0.5463128,0.6251327,-0.12513267993927,-0.07881987,-0.0463128089904785,-0.12513267993927,2.4832,Mike Singletary,Mike Singletary,13.133781307269397,Defensive,0,4
SEA,1993,0.375,0.4976888,0.50050837,-0.1255083680152893,-0.002819568,-0.1226888000965118,-0.1255083680152893,2.4832,Tom Flores,Tom Flores,13.072693952351862,Offensive,8,0
TAM,1985,0.125,0.25537643,0.2505972,-0.125597208738327,0.0047792196,-0.1303764283657074,-0.125597208738327,2.4832,Leeman Bennett,Leeman Bennett,13.01160659743433,Offensive,9,0
DET,2009,0.125,0.21050304,0.25098905,-0.1259890496730804,-0.040486008,-0.0855030417442321,-0.1259890496730804,2.4832,Jim Schwartz,Jim Schwartz,12.9505192425168,Defensive,0,25
MIN,2007,0.5,0.5792296,0.6261967,-0.1261966824531555,-0.04696709,-0.0792295932769775,-0.1261966824531555,2.4832,Brad Childress,Brad Childress,12.889431887599269,Offensive,30,0
GNB,1994,0.5625,0.69598883,0.6892807,-0.1267806887626648,0.006708145,-0.1334888339042663,-0.1267806887626648,2.4832,Mike Holmgren,Mike Holmgren,12.828344532681736,Offensive,15,0
CLT,1982,0.0556,0.13383792,0.18239702,-0.1267970228433609,-0.0485591,-0.0782379234075546,-0.1267970228433609,2.4832,Frank Kush,Frank Kush,12.767257177764202,Offensive,3,0
SDG,1972,0.3214,0.39765373,0.44840944,-0.1270094381332397,-0.05075571,-0.0762537287235259,-0.1270094381332397,2.4832,Harland Svare,Harland Svare,12.706169822846672,Defensive,0,6
WAS,2003,0.3125,0.4089729,0.4397963,-0.1272962987422943,-0.03082341,-0.0964728891849517,-0.1272962987422943,2.4832,Steve Spurrier,Steve Spurrier,12.64508246792914,Offensive,5,0
CHI,1993,0.4375,0.5552264,0.56561977,-0.1281197667121887,-0.010393381,-0.1177263855934143,-0.1281197667121887,2.4832,Dave Wannstedt,Dave Wannstedt,12.583995113011609,Defensive,0,19
DET,1971,0.5357,0.662978,0.66386175,-0.1281617515563965,-0.00088375807,-0.1272779934883118,-0.1281617515563965,2.4832,Joe Schmidt,Joe Schmidt,12.522907758094073,Defensive,0,1
SFO,2007,0.3125,0.39551136,0.4408776,-0.1283775866031646,-0.045366228,-0.0830113589763641,-0.1283775866031646,2.4832,Mike Nolan,Mike Nolan,12.461820403176542,Defensive,1,33
MIN,1972,0.5,0.61713296,0.62848306,-0.1284830570220947,-0.011350095,-0.1171329617500305,-0.1284830570220947,2.4832,Bud Grant,Bud Grant,12.40073304825901,Other,0,0
ATL,2014,0.375,0.50810677,0.50418526,-0.1291852593421936,0.003921509,-0.1331067681312561,-0.1291852593421936,2.4832,Mike Smith,Mike Smith,12.339645693341478,Defensive,0,19
TAM,2001,0.5625,0.67800856,0.6917314,-0.1292313933372497,-0.013722837,-0.1155085563659668,-0.1292313933372497,2.4832,Tony Dungy,Tony Dungy,12.278558338423949,Defensive,0,16
KAN,1982,0.3333,0.4345503,0.46274823,-0.1294482295036316,-0.028197944,-0.1012502853393554,-0.1294482295036316,2.4832,Marv Levy,Marv Levy,12.217470983506413,Other,0,0
NYJ,2007,0.25,0.34364802,0.37952432,-0.1295243203639984,-0.035876304,-0.0936480164527893,-0.1295243203639984,2.4832,Eric Mangini,Eric Mangini,12.156383628588882,Defensive,2,10
SEA,1998,0.5,0.5851405,0.6299269,-0.1299269199371338,-0.044786394,-0.0851405262947082,-0.1299269199371338,2.4832,Dennis Erickson,Dennis Erickson,12.09529627367135,Offensive,13,0
DAL,2011,0.5,0.6088445,0.6300856,-0.1300855875015258,-0.021241069,-0.108844518661499,-0.1300855875015258,2.4832,Jason Garrett,Jason Garrett,12.034208918753816,Offensive,5,0
NYG,2020,0.375,0.48113137,0.5053561,-0.1303560733795166,-0.024224699,-0.106131374835968,-0.1303560733795166,2.4832,Joe Judge,Joe Judge,11.973121563836289,Offensive,3,1
KAN,1988,0.2812,0.38460365,0.41161287,-0.130412868309021,-0.027009219,-0.1034036493778228,-0.130412868309021,2.4832,Frank Gansz,Frank Gansz,11.912034208918756,Offensive,8,0
ATL,2005,0.5,0.5972008,0.63067657,-0.1306765675544738,-0.033475757,-0.0972008109092712,-0.1306765675544738,2.4832,Jim Mora Jr,Jim Mora Jr,11.850946854001222,Defensive,1,19
DET,1986,0.3125,0.40621972,0.4432941,-0.1307941079139709,-0.037074387,-0.0937197208404541,-0.1307941079139709,2.4832,Darryl Rogers,Darryl Rogers,11.78985949908369,Defensive,0,4
ATL,1975,0.2857,0.3841635,0.41658047,-0.1308804684162139,-0.03241697,-0.098463498878479,-0.1308804684162139,2.4832,Marion Campbell,Marion Campbell,11.728772144166156,Defensive,0,21
OTI,1982,0.1111,0.18166994,0.2422848,-0.1311848045825958,-0.06061487,-0.0705699355840683,-0.1311848045825958,2.4832,Ed Biles,Ed Biles,11.667684789248623,Defensive,0,11
MIA,2004,0.1111,0.23489389,0.24269314,-0.1315931411027908,-0.007799253,-0.1237938882350921,-0.1315931411027908,2.4832,Dave Wannstedt,Dave Wannstedt / Jim Bates,11.606597434331094,Defensive,0,19
NWE,1992,0.125,0.21741116,0.25674492,-0.1317449212074279,-0.03933376,-0.0924111604690551,-0.1317449212074279,2.4832,Dick MacPherson,Dick MacPherson,11.54551007941356,Defensive,0,7
ATL,2013,0.25,0.37292942,0.38200712,-0.1320071220397949,-0.009077698,-0.12292942404747,-0.1320071220397949,2.4832,Mike Smith,Mike Smith,11.48442272449603,Defensive,0,19
CAR,1998,0.25,0.37132186,0.38322526,-0.1332252621650695,-0.011903405,-0.1213218569755554,-0.1332252621650695,2.4832,Dom Capers,Dom Capers,11.423335369578496,Defensive,0,33
DET,2013,0.4375,0.5176712,0.57083136,-0.1333313584327697,-0.05316013,-0.0801712274551391,-0.1333313584327697,2.4832,Jim Schwartz,Jim Schwartz,11.362248014660963,Defensive,0,25
SDG,2017,0.5625,0.61839473,0.69614536,-0.1336453557014465,-0.07775062,-0.0558947324752807,-0.1336453557014465,2.4832,Anthony Lynn,Anthony Lynn,11.301160659743433,Offensive,14,0
MIN,2002,0.375,0.4518844,0.5090978,-0.1340978145599365,-0.057213426,-0.076884388923645,-0.1340978145599365,2.4832,Mike Tice,Mike Tice,11.2400733048259,Offensive,12,0
SDG,1986,0.125,0.27682966,0.26007548,-0.1350754797458648,0.01675418,-0.1518296599388122,-0.1350754797458648,2.4832,Don Coryell,Al Saunders / Don Coryell,11.117898594990836,Other,0,0
RAM,1990,0.3125,0.455661,0.44780684,-0.1353068351745605,0.007854164,-0.1431609988212585,-0.1353068351745605,2.4832,John Robinson,John Robinson,11.056811240073303,Offensive,4,1
ATL,2006,0.4375,0.5139728,0.57353634,-0.1360363364219665,-0.059563518,-0.0764728188514709,-0.1360363364219665,2.4832,Jim Mora Jr,Jim Mora Jr,10.995723885155773,Defensive,1,19
CIN,1993,0.1875,0.22579771,0.3235737,-0.1360737085342407,-0.097775996,-0.0382977128028869,-0.1360737085342407,2.4832,David Shula,David Shula,10.934636530238242,Offensive,16,0
ATL,1988,0.3125,0.41018945,0.44962305,-0.1371230483055114,-0.0394336,-0.0976894497871398,-0.1371230483055114,2.4832,Marion Campbell,Marion Campbell,10.873549175320708,Defensive,0,21
BUF,1979,0.4375,0.6175089,0.57500565,-0.1375056505203247,0.042503238,-0.1800088882446289,-0.1375056505203247,2.4832,Chuck Knox,Chuck Knox,10.812461820403175,Offensive,10,0
CLE,2018,0.3125,0.3743871,0.45041874,-0.1379187405109405,-0.076031655,-0.0618870854377746,-0.1379187405109405,2.4832,Hue Jackson,Gregg Williams / Hue Jackson,10.751374465485643,Offensive,25,1
RAV,2007,0.3125,0.45680028,0.45045617,-0.1379561722278595,0.00634411,-0.1443002820014953,-0.1379561722278595,2.4832,Brian Billick,Brian Billick,10.690287110568113,Offensive,15,0
SEA,2011,0.4375,0.5726431,0.57578015,-0.1382801532745361,-0.003137052,-0.1351431012153625,-0.1382801532745361,2.4832,Pete Carroll,Pete Carroll,10.62919975565058,Defensive,1,17
RAM,2010,0.4375,0.5043567,0.5759341,-0.1384341120719909,-0.07157743,-0.0668566823005676,-0.1384341120719909,2.4832,Steve Spagnuolo,Steve Spagnuolo,10.568112400733048,Defensive,0,38
CLT,1981,0.125,0.22227882,0.26378527,-0.1387852728366851,-0.041506454,-0.097278818488121,-0.1387852728366851,2.4832,Mike McCormack,Mike McCormack,10.507025045815515,Offensive,9,2
NOR,1971,0.3571,0.4105313,0.4961321,-0.139032105588913,-0.08560079,-0.0534313122272491,-0.139032105588913,2.4832,J.D. Roberts,J.D. Roberts,10.445937690897985,Defensive,0,2
RAV,1997,0.4062,0.46372676,0.5453627,-0.1391627109527587,-0.08163595,-0.0575267589569091,-0.1391627109527587,2.4832,Ted Marchibroda,Ted Marchibroda,10.38485033598045,Offensive,24,0
NYG,2003,0.25,0.38839725,0.3896109,-0.1396108865737915,-0.00121364,-0.1383972465991974,-0.1396108865737915,2.4832,Jim Fassel,Jim Fassel,10.32376298106292,Offensive,13,0
ATL,1989,0.25,0.34906942,0.39040324,-0.1404032409191131,-0.041333824,-0.0990694165229797,-0.1404032409191131,2.4832,Marion Campbell,Jim Hanifan / Marion Campbell,10.262675626145388,Defensive,0,21
KAN,2000,0.4375,0.559668,0.5814463,-0.1439462900161743,-0.021778286,-0.1221680045127868,-0.1439462900161743,2.4832,Gunther Cunningham,Gunther Cunningham,10.201588271227855,Defensive,0,32
SEA,2021,0.4118,0.5890354,0.5560055,-0.1442054779052734,0.033029914,-0.1772353918075561,-0.1442054779052734,2.4832,Pete Carroll,Pete Carroll,10.140500916310325,Defensive,1,17
CLE,2008,0.25,0.32157356,0.3958526,-0.1458525955677032,-0.07427904,-0.0715735554695129,-0.1458525955677032,2.4832,Romeo Crennel,Romeo Crennel,10.01832620647526,Defensive,0,32
SDG,1991,0.25,0.36928827,0.3966249,-0.1466248929500579,-0.027336627,-0.1192882657051086,-0.1466248929500579,2.4832,Dan Henning,Dan Henning,9.957238851557728,Offensive,29,0
SFO,2000,0.375,0.51298636,0.5225677,-0.1475676894187927,-0.009581327,-0.1379863619804382,-0.1475676894187927,2.4832,Steve Mariucci,Steve Mariucci,9.835064141722665,Offensive,17,0
CIN,2006,0.5,0.5654163,0.647706,-0.1477059721946716,-0.082289696,-0.0654162764549255,-0.1477059721946716,2.4832,Marvin Lewis,Marvin Lewis,9.712889431887598,Defensive,0,23
TAM,1980,0.3438,0.46695843,0.49165812,-0.1478581213474273,-0.024699688,-0.1231584333896637,-0.1478581213474273,2.4832,John McKay,John McKay,9.651802076970068,Other,0,0
WAS,2008,0.5,0.581109,0.6479589,-0.1479588747024536,-0.06684989,-0.0811089873313903,-0.1479588747024536,2.4832,Jim Zorn,Jim Zorn,9.590714722052535,Offensive,23,0
RAM,2009,0.0625,0.18251187,0.21124686,-0.1487468630075454,-0.028734997,-0.1200118660926818,-0.1487468630075454,2.4832,Steve Spagnuolo,Steve Spagnuolo,9.529627367135005,Defensive,0,38
SDG,2001,0.3125,0.42626944,0.46250954,-0.1500095427036285,-0.0362401,-0.1137694418430328,-0.1500095427036285,2.4832,Mike Riley,Mike Riley,9.407452657299938,Defensive,1,10
JAX,2015,0.3125,0.41349193,0.4671535,-0.1546534895896911,-0.053661555,-0.1009919345378875,-0.1546534895896911,2.4832,Gus Bradley,Gus Bradley,9.346365302382406,Defensive,0,26
MIN,2010,0.3,0.4351063,0.4556487,-0.1556486904621124,-0.020542383,-0.1351063072681427,-0.1556486904621124,2.4832,Brad Childress,Brad Childress / Leslie Frazier,9.285277947464875,Offensive,30,0
