Team,Year,Actual_Win_Pct,Predicted_Replacement,Coaching_WAR,Coaching_WAR_Games
CLT,2020,0.6875,0.7782509677432191,-0.09075096774321911,-1.4520154838915058
CLT,2021,0.5294,0.7714937966061178,-0.24209379660611785,-3.8735007456978856
CLT,2022,0.3889,0.40479326786371866,-0.01589326786371864,-0.25429228581949825
CLT,2023,0.5294,0.5466703357641515,-0.01727033576415149,-0.27632537222642384
CLT,2024,0.4706,0.42064857185222415,0.04995142814777587,0.7992228503644139
CRD,1970,0.6071,0.6962191427034155,-0.08911914270341548,-1.4259062832546476
CRD,1971,0.3214,0.42894999446135085,-0.10754999446135083,-1.7207999113816133
CRD,1972,0.3214,0.27634608275700756,0.04505391724299246,0.7208626758878793
CRD,1973,0.3214,0.32504580154215756,-0.003645801542157545,-0.05833282467452072
CRD,1974,0.7143,0.5004690104093791,0.21383098959062097,3.4212958334499355
CRD,1975,0.7857,0.5850072917086179,0.20069270829138208,3.2110833326621133
CRD,1976,0.7143,0.5349794692756155,0.17932053072438459,2.8691284915901534
CRD,1977,0.5,0.3820335026728381,0.11796649732716191,1.8874639572345906
CRD,1978,0.375,0.3438724807182642,0.031127519281735794,0.4980403085077727
CRD,1979,0.2308,0.40982660427082573,-0.17902660427082573,-2.8644256683332117
CRD,1980,0.3125,0.4059863235452871,-0.09348632354528708,-1.4957811767245932
CRD,1981,0.4375,0.3588299175126712,0.07867008248732882,1.258721319797261
CRD,1982,0.5556,0.4967065397079389,0.058893460292061106,0.9422953646729777
CRD,1983,0.5312,0.42375414747177337,0.10744585252822664,1.7191336404516262
CRD,1984,0.5625,0.5320669703871667,0.03043302961283334,0.48692847380533344
CRD,1985,0.3125,0.28533329839503474,0.02716670160496526,0.43466722567944416
CRD,1986,0.2812,0.20385188455015352,0.07734811544984649,1.2375698471975438
CRD,1987,0.4667,0.3573793793231107,0.1093206206768893,1.7491299308302288
CRD,1988,0.4375,0.4169204839412298,0.020579516058770175,0.3292722569403228
CRD,1989,0.4545,0.2829461635916318,0.1715538364083682,2.744861382533891
CRD,1990,0.3125,0.36238832732701687,-0.04988832732701687,-0.7982132372322699
CRD,1991,0.25,0.20114433431486906,0.048855665685130945,0.7816906509620951
CRD,1992,0.25,0.3207013880791708,-0.07070138807917081,-1.131222209266733
CRD,1993,0.4375,0.556158216613272,-0.11865821661327203,-1.8985314658123524
CRD,1994,0.5,0.5280171191237594,-0.02801711912375937,-0.44827390598014993
CRD,1995,0.25,0.30013766174967627,-0.050137661749676266,-0.8022025879948202
CRD,1996,0.4375,0.4652511992742818,-0.027751199274281824,-0.4440191883885092
CRD,1997,0.25,0.329600515259464,-0.07960051525946399,-1.2736082441514238
CRD,1998,0.5625,0.571183398178027,-0.008683398178026991,-0.13893437084843185
CRD,1999,0.375,0.35821619641656377,0.01678380358343623,0.2685408573349797
CRD,2000,0.2857,0.3107932348545859,-0.025093234854585866,-0.40149175767337386
CRD,2001,0.4375,0.5385591078634119,-0.10105910786341188,-1.61694572581459
CRD,2002,0.3125,0.2975814233764683,0.014918576623531687,0.238697225976507
CRD,2003,0.25,0.29390112707729366,-0.043901127077293656,-0.7024180332366985
CRD,2004,0.375,0.5423739214277788,-0.16737392142777885,-2.6779827428444616
CRD,2005,0.3125,0.3844427764267169,-0.07194277642671693,-1.1510844228274708
CRD,2006,0.3125,0.4849575770889289,-0.1724575770889289,-2.7593212334228623
CRD,2007,0.5,0.4584127651042854,0.04158723489571459,0.6653957583314334
CRD,2008,0.5625,0.6595919078348622,-0.09709190783486221,-1.5534705253577954
CRD,2009,0.625,0.6234054090561767,0.0015945909438233041,0.025513455101172866
CRD,2010,0.3125,0.42942200562531196,-0.11692200562531196,-1.8707520900049914
CRD,2011,0.5,0.35181707303245463,0.14818292696754537,2.370926831480726
CRD,2012,0.3125,0.2675581923085905,0.044941807691409486,0.7190689230625518
CRD,2013,0.625,0.5198778165628669,0.10512218343713309,1.6819549349941294
CRD,2014,0.6875,0.5949846749688089,0.09251532503119109,1.4802452004990574
CRD,2015,0.8125,0.6019189368628304,0.21058106313716962,3.369297010194714
CRD,2016,0.4688,0.5106170252829182,-0.0418170252829182,-0.6690724045266911
CRD,2017,0.5,0.2852258520183141,0.21477414798168593,3.436386367706975
CRD,2018,0.1875,0.4075304373400578,-0.22003043734005778,-3.5204869974409245
CRD,2019,0.3438,0.46727312250666686,-0.12347312250666687,-1.9755699601066699
CRD,2020,0.5,0.4533264902174252,0.046673509782574785,0.7467761565211966
CRD,2021,0.6471,0.5400932522147976,0.10700674778520236,1.7121079645632378
CRD,2022,0.2353,0.32469357745672195,-0.08939357745672194,-1.430297239307551
CRD,2023,0.2353,0.2108839282383157,0.02441607176168431,0.39065714818694897
CRD,2024,0.4706,0.5200371305796516,-0.0494371305796516,-0.7909940892744256
DAL,1970,0.7143,0.7957057737438558,-0.08140577374385571,-1.3024923799016914
DAL,1971,0.7857,0.8449418508817974,-0.05924185088179745,-0.9478696141087593
DAL,1972,0.7143,0.640273136623293,0.07402686337670705,1.1844298140273128
DAL,1973,0.7143,0.6773807235594298,0.03691927644057025,0.590708423049124
DAL,1974,0.5714,0.5357363925295802,0.035663607470419856,0.5706177195267177
DAL,1975,0.7143,0.6233742914984708,0.09092570850152926,1.454811336024468
DAL,1976,0.7857,0.6141173338190955,0.17158266618090445,2.7453226588944712
DAL,1977,0.8571,0.7505065958849066,0.10659340411509333,1.7054944658414932
DAL,1978,0.75,0.7103235185655515,0.03967648143444846,0.6348237029511754
DAL,1979,0.6875,0.6312311703894061,0.05626882961059387,0.900301273769502
DAL,1980,0.75,0.6432897129457915,0.10671028705420849,1.7073645928673358
DAL,1981,0.75,0.728709425776277,0.021290574223723047,0.34064918757956875
DAL,1982,0.6667,0.787597129978807,-0.12089712997880708,-1.9343540796609133
DAL,1983,0.75,0.6213807014459001,0.12861929855409993,2.057908776865599
DAL,1984,0.5625,0.4888480323381336,0.07365196766186638,1.178431482589862
DAL,1985,0.625,0.6312098996050792,-0.006209899605079228,-0.09935839368126764
DAL,1986,0.4375,0.4512006077334125,-0.013700607733412473,-0.21920972373459957
DAL,1987,0.4667,0.3765315833169008,0.09016841668309922,1.4426946669295875
DAL,1988,0.1875,0.2895725262563691,-0.10207252625636909,-1.6331604201019054
DAL,1989,0.0625,0.1887154793145117,-0.1262154793145117,-2.0194476690321874
DAL,1990,0.4375,0.2968202517419485,0.14067974825805152,2.2508759721288243
DAL,1991,0.6875,0.49591088732160615,0.19158911267839385,3.0654258028543016
DAL,1992,0.8125,0.7321598020389111,0.08034019796108893,1.285443167377423
DAL,1993,0.75,0.747232940506319,0.0027670594936809456,0.04427295189889513
DAL,1994,0.75,0.7416188709376232,0.008381129062376758,0.13409806499802812
DAL,1995,0.75,0.5915412935493597,0.1584587064506403,2.535339303210245
DAL,1996,0.625,0.5084533595949572,0.11654664040504281,1.864746246480685
DAL,1997,0.375,0.41707216240529127,-0.04207216240529127,-0.6731545984846603
DAL,1998,0.625,0.7127733715204723,-0.08777337152047227,-1.4043739443275562
DAL,1999,0.5,0.6410829403317956,-0.14108294033179558,-2.2573270453087293
DAL,2000,0.3125,0.3481955152164818,-0.03569551521648179,-0.5711282434637086
DAL,2001,0.3125,0.3136713922976264,-0.0011713922976264168,-0.01874227676202267
DAL,2002,0.3125,0.5171788104681376,-0.20467881046813763,-3.274860967490202
DAL,2003,0.625,0.5722693180717933,0.052730681928206735,0.8436909108513078
DAL,2004,0.375,0.34314016077031995,0.031859839229680054,0.5097574276748809
DAL,2005,0.5625,0.48853905134999814,0.07396094865000186,1.1833751784000297
DAL,2006,0.5625,0.5776540383982455,-0.015154038398245473,-0.24246461437192757
DAL,2007,0.8125,0.5725587950707492,0.23994120492925075,3.839059278868012
DAL,2008,0.5625,0.4252076056738295,0.13729239432617052,2.1966783092187283
DAL,2009,0.6875,0.6483690248934224,0.03913097510657759,0.6260956017052415
DAL,2010,0.125,0.48053839595123904,-0.35553839595123904,-5.688614335219825
DAL,2011,0.5,0.6688421610274521,-0.1688421610274521,-2.7014745764392334
DAL,2012,0.5,0.39818628185153654,0.10181371814846346,1.6290194903754154
DAL,2013,0.5,0.5278392315346915,-0.027839231534691478,-0.44542770455506364
DAL,2014,0.75,0.8137234361242682,-0.06372343612426823,-1.0195749779882917
DAL,2015,0.25,0.35375489224773893,-0.10375489224773893,-1.6600782759638228
DAL,2016,0.8125,0.6855255295209883,0.12697447047901167,2.0315915276641867
DAL,2017,0.5625,0.5611306864481393,0.0013693135518606514,0.021909016829770422
DAL,2018,0.625,0.6378218683213599,-0.012821868321359897,-0.20514989314175835
DAL,2019,0.5,0.5655260833878305,-0.0655260833878305,-1.048417334205288
DAL,2020,0.375,0.3154162538961011,0.05958374610389888,0.9533399376623821
DAL,2021,0.7059,0.8134699157638277,-0.10756991576382768,-1.721118652221243
DAL,2022,0.7059,0.5933104446882175,0.1125895553117825,1.80143288498852
DAL,2023,0.7059,0.8653506720261688,-0.1594506720261688,-2.551210752418701
DAL,2024,0.4118,0.28564248743233167,0.12615751256766833,2.0185202010826933
DEN,1970,0.3929,0.543676838017371,-0.15077683801737096,-2.4124294082779354
DEN,1971,0.2778,0.26700786849045544,0.010792131509544556,0.1726741041527129
DEN,1972,0.3571,0.3336267510376224,0.02347324896237757,0.3755719833980411
DEN,1973,0.5714,0.4680561070085692,0.10334389299143082,1.653502287862893
DEN,1974,0.5357,0.4597953803506412,0.07590461964935874,1.2144739143897398
DEN,1975,0.4286,0.26258883745549144,0.16601116254450854,2.6561786007121366
DEN,1976,0.6429,0.4017701918718682,0.24112980812813184,3.8580769300501094
DEN,1977,0.8571,0.6870345093496889,0.17006549065031107,2.721047850404977
DEN,1978,0.625,0.6296534370734356,-0.0046534370734355734,-0.07445499317496918
DEN,1979,0.625,0.5195373087423696,0.10546269125763041,1.6874030601220866
DEN,1980,0.5,0.3037515864757424,0.1962484135242576,3.1399746163881215
DEN,1981,0.625,0.6148555299272127,0.010144470072787293,0.16231152116459668
DEN,1982,0.2222,0.35151410721487963,-0.12931410721487963,-2.069025715438074
DEN,1983,0.5625,0.48911926595503563,0.07338073404496437,1.17409174471943
DEN,1984,0.8125,0.6802150802363376,0.1322849197636624,2.1165587162185986
DEN,1985,0.6875,0.6324205028538619,0.055079497146138134,0.8812719543382102
DEN,1986,0.6875,0.5712061169075796,0.11629388309242039,1.8607021294787263
DEN,1987,0.7,0.4911199358507377,0.20888006414926225,3.342081026388196
DEN,1988,0.5,0.506581575645572,-0.0065815756455720464,-0.10530521032915274
DEN,1989,0.6875,0.5880996425466782,0.09940035745332176,1.5904057192531482
DEN,1990,0.3125,0.39418782413776443,-0.08168782413776443,-1.307005186204231
DEN,1991,0.75,0.6360340103169949,0.11396598968300509,1.8234558349280814
DEN,1992,0.5,0.40664454872412464,0.09335545127587536,1.4936872204140057
DEN,1993,0.5625,0.6995496293665626,-0.13704962936656262,-2.192794069865002
DEN,1994,0.4375,0.460089734631593,-0.022589734631592973,-0.36143575410548756
DEN,1995,0.5,0.4862281853408785,0.013771814659121473,0.22034903454594357
DEN,1996,0.8125,0.7388607194645662,0.07363928053543378,1.1782284885669405
DEN,1997,0.75,0.8125630171460165,-0.06256301714601653,-1.0010082743362645
DEN,1998,0.875,0.8217478057013585,0.053252194298641475,0.8520351087782636
DEN,1999,0.375,0.49370237618531415,-0.11870237618531415,-1.8992380189650264
DEN,2000,0.6875,0.76206200377884,-0.07456200377884004,-1.1929920604614406
DEN,2001,0.5,0.5889372498365224,-0.0889372498365224,-1.4229959973843584
DEN,2002,0.5625,0.43827823378673425,0.12422176621326575,1.987548259412252
DEN,2003,0.625,0.5422754784012056,0.0827245215987944,1.3235923455807104
DEN,2004,0.625,0.6168796059496139,0.008120394050386115,0.12992630480617784
DEN,2005,0.8125,0.679847914661832,0.13265208533816797,2.1224333654106875
DEN,2006,0.5625,0.5048818973054042,0.057618102694595774,0.9218896431135324
DEN,2007,0.4375,0.4003598266007329,0.03714017339926712,0.5942427743882739
DEN,2008,0.5,0.4620793358682507,0.037920664131749326,0.6067306261079892
DEN,2009,0.5,0.5385522219394172,-0.03855222193941721,-0.6168355510306753
DEN,2010,0.25,0.44710800043119064,-0.19710800043119064,-3.1537280068990503
DEN,2011,0.5,0.567404636787363,-0.06740463678736297,-1.0784741885978075
DEN,2012,0.8125,0.8314115138770074,-0.018911513877007402,-0.30258422203211843
DEN,2013,0.8125,0.670165391143404,0.142334608856596,2.277353741705536
DEN,2014,0.75,0.7006115995891129,0.0493884004108871,0.7902144065741936
DEN,2015,0.75,0.5938986133665941,0.1561013866334059,2.4976221861344943
DEN,2016,0.5625,0.4907110814769019,0.0717889185230981,1.1486226963695696
DEN,2017,0.3125,0.37763774589314125,-0.06513774589314125,-1.04220393429026
DEN,2018,0.375,0.4303609322292236,-0.055360932229223614,-0.8857749156675778
DEN,2019,0.4375,0.3333441194207389,0.10415588057926112,1.6664940892681779
DEN,2020,0.3125,0.26462773193952915,0.047872268060470846,0.7659562889675335
DEN,2021,0.4118,0.4477950692130786,-0.0359950692130786,-0.5759211074092576
DEN,2022,0.2667,0.3516488011219211,-0.0849488011219211,-1.3591808179507376
DEN,2023,0.4706,0.4835594203433107,-0.012959420343310657,-0.2073507254929705
DEN,2024,0.5882,0.6221613285745797,-0.033961328574579785,-0.5433812571932766
DET,1970,0.7143,0.8378774742435691,-0.12357747424356902,-1.9772395878971043
DET,1971,0.5357,0.7255091099849614,-0.18980910998496148,-3.0369457597593836
DET,1972,0.6071,0.4039429321279429,0.20315706787205706,3.250513085952913
DET,1973,0.4643,0.4038698911759376,0.06043010882406241,0.9668817411849986
DET,1974,0.5,0.3674696046859788,0.13253039531402122,2.1204863250243395
DET,1975,0.5,0.43371096938215215,0.06628903061784785,1.0606244898855657
DET,1976,0.25,0.5093581630703348,-0.25935816307033477,-4.149730609125356
DET,1977,0.4286,0.4083649908641531,0.02023500913584686,0.32376014617354976
DET,1978,0.4375,0.35084959417462214,0.08665040582537786,1.3864064932060458
DET,1979,0.125,0.10222171496920113,0.022778285030798873,0.36445256049278196
DET,1980,0.5625,0.5422459170677107,0.020254082932289252,0.32406532691662804
DET,1981,0.5,0.45346798959088563,0.046532010409114366,0.7445121665458299
DET,1982,0.4444,0.5050697849272828,-0.06066978492728281,-0.970716558836525
DET,1983,0.5625,0.5251047965132454,0.037395203486754625,0.598323255788074
DET,1984,0.2812,0.2734778736277163,0.0077221263722837,0.1235540219565392
DET,1985,0.4375,0.30424949327740014,0.13325050672259986,2.1320081075615978
DET,1986,0.3125,0.4124318571116269,-0.09993185711162689,-1.5989097137860302
DET,1987,0.2667,0.19049057086086685,0.07620942913913314,1.2193508662261303
DET,1988,0.1818,0.25212825947110373,-0.07032825947110374,-1.12525215153766
DET,1989,0.4375,0.4655349576596979,-0.02803495765969788,-0.44855932255516606
DET,1990,0.375,0.5182982693206819,-0.1432982693206819,-2.2927723091309105
DET,1991,0.75,0.6037878371065731,0.14621216289342687,2.33939460629483
DET,1992,0.3125,0.5492486332404596,-0.23674863324045958,-3.7879781318473533
DET,1993,0.625,0.5262205019076204,0.09877949809237963,1.580471969478074
DET,1994,0.5625,0.5274287395771905,0.0350712604228095,0.561140166764952
DET,1995,0.625,0.8580543540047296,-0.23305435400472962,-3.728869664075674
DET,1996,0.3125,0.4795183550102495,-0.16701835501024948,-2.6722936801639916
DET,1997,0.5625,0.6154586389259261,-0.052958638925926116,-0.8473382228148179
DET,1998,0.3125,0.32167061690855997,-0.00917061690855997,-0.14672987053695952
DET,1999,0.5,0.5239680193371078,-0.023968019337107793,-0.3834883093937247
DET,2000,0.5556,0.49840054830031516,0.05719945169968482,0.9151912271949572
DET,2001,0.125,0.3854776243392691,-0.2604776243392691,-4.167641989428305
DET,2002,0.1875,0.36962053015468654,-0.18212053015468654,-2.9139284824749847
DET,2003,0.3125,0.31685178715565654,-0.004351787155656539,-0.06962859449050463
DET,2004,0.375,0.5179799305034729,-0.1429799305034729,-2.2876788880555665
DET,2005,0.3636,0.37497202358322307,-0.01137202358322309,-0.18195237733156944
DET,2006,0.1875,0.483334977051482,-0.295834977051482,-4.733359632823712
DET,2007,0.4375,0.4756392901910678,-0.03813929019106782,-0.6102286430570851
DET,2008,0.0,0.2259934834885654,-0.2259934834885654,-3.6158957358170465
DET,2009,0.125,0.23660105602226061,-0.11160105602226061,-1.7856168963561698
DET,2010,0.375,0.4624504165836722,-0.0874504165836722,-1.3992066653387552
DET,2011,0.625,0.6394797415503353,-0.014479741550335268,-0.23167586480536428
DET,2012,0.25,0.5035415273585071,-0.2535415273585071,-4.056664437736114
DET,2013,0.4375,0.6532351456815457,-0.21573514568154573,-3.4517623309047316
DET,2014,0.6875,0.7217603752133995,-0.03426037521339953,-0.5481660034143925
DET,2015,0.4375,0.5387592874272421,-0.1012592874272421,-1.6201485988358737
DET,2016,0.5625,0.5689553598861082,-0.006455359886108236,-0.10328575817773178
DET,2017,0.5625,0.6398659947887178,-0.07736599478871775,-1.237855916619484
DET,2018,0.375,0.5138162630097269,-0.13881626300972694,-2.221060208155631
DET,2019,0.2188,0.28312480562974873,-0.06432480562974874,-1.0291968900759798
DET,2020,0.3636,0.5944139751646333,-0.23081397516463337,-3.693023602634134
DET,2021,0.2059,0.41943920300788545,-0.21353920300788545,-3.4166272481261672
DET,2022,0.5294,0.6266290845279073,-0.09722908452790735,-1.5556653524465176
DET,2023,0.7059,0.6243522337390963,0.08154776626090365,1.3047642601744585
DET,2024,0.8824,0.6673226643959628,0.2150773356040372,3.441237369664595
GNB,1970,0.4286,0.45442894338585993,-0.025828943385859948,-0.41326309417375917
GNB,1971,0.3571,0.33236057023865817,0.024739429761341802,0.39583087618146884
GNB,1972,0.7143,0.5544428726875691,0.15985712731243096,2.5577140369988953
GNB,1973,0.4286,0.28201448777894905,0.14658551222105093,2.345368195536815
GNB,1974,0.4286,0.38548291362930387,0.04311708637069611,0.6898733819311378
GNB,1975,0.2857,0.22261778975259883,0.06308221024740118,1.009315363958419
GNB,1976,0.3571,0.20913340574747707,0.1479665942525229,2.3674655080403664
GNB,1977,0.2857,0.24711911590293079,0.038580884097069224,0.6172941455531076
GNB,1978,0.5312,0.5354171463224253,-0.004217146322425314,-0.06747434115880502
GNB,1979,0.3125,0.36662915293453846,-0.05412915293453846,-0.8660664469526154
GNB,1980,0.3438,0.22926827236891978,0.11453172763108022,1.8325076420972835
GNB,1981,0.5,0.39648067260798675,0.10351932739201325,1.656309238272212
GNB,1982,0.6111,0.5782645045922714,0.032835495407728565,0.525367926523657
GNB,1983,0.5,0.4184713188975385,0.08152868110246148,1.3044588976393836
GNB,1984,0.5,0.4764597145444807,0.023540285455519283,0.37664456728830853
GNB,1985,0.5,0.2958270461764489,0.2041729538235511,3.2667672611768177
GNB,1986,0.25,0.13023648307467328,0.11976351692532672,1.9162162708052275
GNB,1987,0.3667,0.2922860027977252,0.07441399720227482,1.190623955236397
GNB,1988,0.25,0.3531775788116437,-0.10317757881164369,-1.650841260986299
GNB,1989,0.625,0.697991299383278,-0.07299129938327797,-1.1678607901324476
GNB,1990,0.375,0.4625689904565313,-0.08756899045653133,-1.4011038473045012
GNB,1991,0.25,0.4726570811505008,-0.2226570811505008,-3.562513298408013
GNB,1992,0.5625,0.4514002242352381,0.11109977576476188,1.77759641223619
GNB,1993,0.5625,0.5801354982316148,-0.01763549823161481,-0.28216797170583696
GNB,1994,0.5625,0.7037845672829032,-0.14128456728290317,-2.2605530765264508
GNB,1995,0.6875,0.5195992454317266,0.16790075456827336,2.6864120730923737
GNB,1996,0.8125,0.8050256929856234,0.007474307014376569,0.1195889122300251
GNB,1997,0.8125,0.7378255594465404,0.07467444055345962,1.194791048855354
GNB,1998,0.6875,0.5872524424413319,0.1002475575586681,1.6039609209386896
GNB,1999,0.5,0.5249151180128477,-0.024915118012847737,-0.3986418882055638
GNB,2000,0.5625,0.6651268468502423,-0.10262684685024226,-1.6420295496038761
GNB,2001,0.75,0.6226366060754389,0.12736339392456109,2.0378143027929774
GNB,2002,0.75,0.5990956454396261,0.15090435456037388,2.414469672965982
GNB,2003,0.625,0.7150044618581939,-0.09000446185819388,-1.4400713897311022
GNB,2004,0.625,0.5516099423187398,0.07339005768126017,1.1742409229001627
GNB,2005,0.25,0.4120960910256265,-0.1620960910256265,-2.593537456410024
GNB,2006,0.5,0.541989796408719,-0.04198979640871903,-0.6718367425395044
GNB,2007,0.8125,0.7023255418709352,0.11017445812906479,1.7627913300650366
GNB,2008,0.375,0.6335912039645387,-0.2585912039645387,-4.1374592634326195
GNB,2009,0.6875,0.8384107751367166,-0.15091077513671658,-2.4145724021874653
GNB,2010,0.625,0.6377836711426204,-0.012783671142620356,-0.2045387382819257
GNB,2011,0.9375,0.7773270806503698,0.16017291934963018,2.562766709594083
GNB,2012,0.6875,0.6651030505853569,0.022396949414643097,0.35835119063428955
GNB,2013,0.5312,0.5251682114646552,0.006031788535344806,0.0965086165655169
GNB,2014,0.75,0.9215154125269615,-0.17151541252696145,-2.7442466004313832
GNB,2015,0.625,0.6766136883352205,-0.05161368833522051,-0.8258190133635281
GNB,2016,0.625,0.7532830945707716,-0.12828309457077158,-2.0525295131323453
GNB,2017,0.4375,0.23968147244863525,0.19781852755136475,3.165096440821836
GNB,2018,0.375,0.37148511141164986,0.00351488858835014,0.05623821741360224
GNB,2019,0.8125,0.7699246857912365,0.04257531420876348,0.6812050273402157
GNB,2020,0.8125,0.7416994322386647,0.07080056776133525,1.132809084181364
GNB,2021,0.7647,0.6418018474672512,0.12289815253274883,1.9663704405239812
GNB,2022,0.4706,0.588358743160786,-0.11775874316078594,-1.884139890572575
GNB,2023,0.5294,0.49581145719625813,0.03358854280374185,0.5374166848598696
GNB,2024,0.6471,0.5842333732357368,0.06286662676426324,1.005866028228212
HTX,2002,0.25,0.4764804164639194,-0.22648041646391942,-3.6236866634227107
HTX,2003,0.3125,0.43972986072813663,-0.12722986072813663,-2.035677771650186
HTX,2004,0.4375,0.6399415254293133,-0.20244152542931326,-3.239064406869012
HTX,2005,0.125,0.30682750384138724,-0.18182750384138724,-2.909240061462196
HTX,2006,0.375,0.40661799293794654,-0.03161799293794654,-0.5058878870071446
HTX,2007,0.5,0.4057718008666316,0.09422819913336838,1.5076511861338942
HTX,2008,0.5,0.4789417390397879,0.021058260960212127,0.33693217536339404
HTX,2009,0.5625,0.5728358011659387,-0.010335801165938685,-0.16537281865501896
HTX,2010,0.375,0.5578502862946181,-0.18285028629461808,-2.9256045807138893
HTX,2011,0.625,0.7176414050611548,-0.09264140506115481,-1.482262480978477
HTX,2012,0.75,0.6695880541071375,0.08041194589286249,1.2865911342857999
HTX,2013,0.1538,0.24607046071825378,-0.09227046071825379,-1.4763273714920606
HTX,2014,0.5625,0.7205015161553129,-0.15800151615531288,-2.528024258485006
HTX,2015,0.5625,0.4055946086574717,0.1569053913425283,2.5104862614804526
HTX,2016,0.5625,0.31760891552575343,0.24489108447424657,3.918257351587945
HTX,2017,0.25,0.1788438144718213,0.0711561855281787,1.1384989684508593
HTX,2018,0.6875,0.6959468759613638,-0.008446875961363842,-0.13515001538182148
HTX,2019,0.625,0.46256154675494077,0.16243845324505923,2.5990152519209477
HTX,2020,0.0,0.4033242123065364,-0.4033242123065364,-6.453187396904583
HTX,2021,0.2353,0.3592324565258535,-0.1239324565258535,-1.982919304413656
HTX,2022,0.2059,0.5919414670665477,-0.38604146706654774,-6.176663473064764
HTX,2023,0.5882,0.5483451507478088,0.03985484925219118,0.6376775880350589
HTX,2024,0.5882,0.7386679348526052,-0.15046793485260523,-2.4074869576416837
JAX,1995,0.25,0.43830194124633326,-0.18830194124633326,-3.012831059941332
JAX,1996,0.5625,0.5739207652937458,-0.011420765293745805,-0.18273224469993288
JAX,1997,0.6875,0.6210244695549878,0.0664755304450122,1.0636084871201952
JAX,1998,0.6875,0.5887787932478722,0.09872120675212781,1.579539308034045
JAX,1999,0.875,0.7191448788877679,0.1558551211122321,2.4936819377957136
JAX,2000,0.4375,0.5018214845621329,-0.06432148456213294,-1.029143752994127
JAX,2001,0.375,0.46701296417232224,-0.09201296417232224,-1.4722074267571559
JAX,2002,0.375,0.5191750421302013,-0.14417504213020127,-2.3068006740832203
JAX,2003,0.3125,0.4289170723813087,-0.11641707238130872,-1.8626731581009395
JAX,2004,0.5625,0.5224619582374196,0.04003804176258041,0.6406086682012866
JAX,2005,0.75,0.6474712966845231,0.10252870331547692,1.6404592530476307
JAX,2006,0.5,0.5849347821879933,-0.08493478218799333,-1.3589565150078933
JAX,2007,0.6875,0.6567232663337412,0.03077673366625877,0.49242773866014034
JAX,2008,0.3125,0.38411878609425704,-0.07161878609425704,-1.1459005775081126
JAX,2009,0.4375,0.43163370290740294,0.0058662970925970614,0.09386075348155298
JAX,2010,0.5,0.4537309648641781,0.04626903513582192,0.7403045621731508
JAX,2011,0.2727,0.3659355028835294,-0.09323550288352939,-1.4917680461364702
JAX,2012,0.125,0.2961129920081777,-0.1711129920081777,-2.737807872130843
JAX,2013,0.25,0.3750563579034924,-0.1250563579034924,-2.0009017264558784
JAX,2014,0.1875,0.4234898120737207,-0.23598981207372072,-3.7758369931795315
JAX,2015,0.3125,0.5112461421159196,-0.19874614211591957,-3.179938273854713
JAX,2016,0.1429,0.4426565225345713,-0.2997565225345713,-4.796104360553141
JAX,2017,0.625,0.6679363920898265,-0.04293639208982647,-0.6869822734372235
JAX,2018,0.3125,0.412577342580277,-0.100077342580277,-1.601237481284432
JAX,2019,0.375,0.5271701902952765,-0.15217019029527645,-2.4347230447244232
JAX,2020,0.0625,0.19754742937240066,-0.13504742937240066,-2.1607588699584106
JAX,2021,0.1538,0.13571975349531618,0.018080246504683817,0.28928394407494107
JAX,2022,0.5294,0.6767712332767541,-0.14737123327675417,-2.3579397324280666
JAX,2023,0.5294,0.5731861872046163,-0.043786187204616356,-0.7005789952738617
JAX,2024,0.2353,0.2356694608806702,-0.00036946088067019156,-0.005911374090723065
KAN,1970,0.5714,0.6805301959076384,-0.1091301959076384,-1.7460831345222143
KAN,1971,0.75,0.7093077132770256,0.040692286722974425,0.6510765875675908
KAN,1972,0.5714,0.5678996094666963,0.0035003905333037544,0.05600624853286007
KAN,1973,0.5714,0.4766323507353074,0.09476764926469261,1.5162823882350818
KAN,1974,0.3571,0.4364611918901044,-0.07936119189010443,-1.269779070241671
KAN,1975,0.3571,0.27194481908606943,0.08515518091393054,1.3624828946228886
KAN,1976,0.3571,0.49178458297189687,-0.1346845829718969,-2.1549533275503503
KAN,1977,0.1429,0.2732867106556787,-0.13038671065567872,-2.0861873704908596
KAN,1978,0.25,0.3569210753328871,-0.10692107533288708,-1.7107372053261933
KAN,1979,0.4375,0.3023056383527534,0.13519436164724657,2.163109786355945
KAN,1980,0.5,0.4101936907245416,0.0898063092754584,1.4369009484073345
KAN,1981,0.5625,0.507501864345869,0.05499813565413103,0.8799701704660965
KAN,1982,0.3333,0.47331120996525594,-0.14001120996525596,-2.2401793594440953
KAN,1983,0.375,0.563081031791518,-0.18808103179151803,-3.0092965086642884
KAN,1984,0.5,0.49419499800947314,0.005805001990526859,0.09288003184842974
KAN,1985,0.375,0.437224588659366,-0.062224588659365976,-0.9955934185498556
KAN,1986,0.625,0.6447525208861744,-0.019752520886174407,-0.3160403341787905
KAN,1987,0.2667,0.21971961624244474,0.046980383757555255,0.7516861401208841
KAN,1988,0.2812,0.3158990420537142,-0.03469904205371421,-0.5551846728594274
KAN,1989,0.5312,0.3868001223241433,0.1443998776758567,2.3103980428137074
KAN,1990,0.6875,0.7038206357660215,-0.016320635766021496,-0.26113017225634394
KAN,1991,0.625,0.5007321914230062,0.12426780857699382,1.9882849372319011
