Coach,Year,Team,Role,Age,num_times_hc,num_yr_col_pos,num_yr_col_coor,num_yr_col_hc,num_yr_nfl_pos,num_yr_nfl_coor,num_yr_nfl_hc,PF (Points For)__oc,Yds__oc,Y/P__oc,TO__oc,1stD__oc,Cmp Passing__oc,Att Passing__oc,Yds Passing__oc,TD Passing__oc,Int Passing__oc,NY/A Passing__oc,1stD Passing__oc,Att Rushing__oc,Yds Rushing__oc,TD Rushing__oc,Y/A Rushing__oc,1stD Rushing__oc,Pen__oc,Yds Penalties__oc,1stPy__oc,#Dr__oc,Sc%__oc,TO%__oc,Time Average Drive__oc,Plays Average Drive__oc,Yds Average Drive__oc,Pts Average Drive__oc,3DAtt__oc,3D%__oc,4DAtt__oc,4D%__oc,RZAtt__oc,RZPct__oc,PF (Points For)__dc,Yds__dc,Y/P__dc,TO__dc,1stD__dc,Cmp Passing__dc,Att Passing__dc,Yds Passing__dc,TD Passing__dc,Int Passing__dc,NY/A Passing__dc,1stD Passing__dc,Att Rushing__dc,Yds Rushing__dc,TD Rushing__dc,Y/A Rushing__dc,1stD Rushing__dc,Pen__dc,Yds Penalties__dc,1stPy__dc,#Dr__dc,Sc%__dc,TO%__dc,Time Average Drive__dc,Plays Average Drive__dc,Yds Average Drive__dc,Pts Average Drive__dc,3DAtt__dc,3D%__dc,4DAtt__dc,4D%__dc,RZAtt__dc,RZPct__dc,PF (Points For)__hc,Yds__hc,Y/P__hc,TO__hc,1stD__hc,Cmp Passing__hc,Att Passing__hc,Yds Passing__hc,TD Passing__hc,Int Passing__hc,NY/A Passing__hc,1stD Passing__hc,Att Rushing__hc,Yds Rushing__hc,TD Rushing__hc,Y/A Rushing__hc,1stD Rushing__hc,Pen__hc,Yds Penalties__hc,1stPy__hc,#Dr__hc,Sc%__hc,TO%__hc,Time Average Drive__hc,Plays Average Drive__hc,Yds Average Drive__hc,Pts Average Drive__hc,3DAtt__hc,3D%__hc,4DAtt__hc,4D%__hc,RZAtt__hc,RZPct__hc,PF (Points For)__opp__hc,Yds__opp__hc,Y/P__opp__hc,TO__opp__hc,1stD__opp__hc,Cmp Passing__opp__hc,Att Passing__opp__hc,Yds Passing__opp__hc,TD Passing__opp__hc,Int Passing__opp__hc,NY/A Passing__opp__hc,1stD Passing__opp__hc,Att Rushing__opp__hc,Yds Rushing__opp__hc,TD Rushing__opp__hc,Y/A Rushing__opp__hc,1stD Rushing__opp__hc,Pen__opp__hc,Yds Penalties__opp__hc,1stPy__opp__hc,#Dr__opp__hc,Sc%__opp__hc,TO%__opp__hc,Time Average Drive__opp__hc,Plays Average Drive__opp__hc,Yds Average Drive__opp__hc,Pts Average Drive__opp__hc,3DAtt__opp__hc,3D%__opp__hc,4DAtt__opp__hc,4D%__opp__hc,RZAtt__opp__hc,RZPct__opp__hc
Sean McVay,2021,RAM,HC,35,1,0,0,0,3,3,4,0.0019245035531607058,0.6614654736159976,0.977700698575123,0.31868733032675806,0.15623043812116247,0.6723600929389798,0.07536203744030505,0.887095916289104,-0.12239672842515716,0.07873484836581848,1.079462237252425,0.3729427363993724,-0.43108068550835815,-0.34124370609302573,0.2936968853798589,-0.10580936105925372,-0.4237408382801779,0.2558789302381098,0.23791662689022522,0.45940081020680384,-0.27974001869385823,0.26020617466190266,0.3861965978289272,0.4182626003348598,-0.027790198577076874,0.700640218397532,0.18273491674040052,-0.6723727815273256,0.1777061406998338,-0.163885309772598,-0.45032130446140733,0.31311106969096075,-0.3627503669616436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0384865339990288,0.9597253340487855,0.7494230216769763,0.10783383855396542,0.6556744156860926,0.31977380542637335,0.31533505453372523,0.8292041296471389,0.029241610671035284,-0.11867550022172936,0.8767240900132346,0.5815304378739933,0.48125089182030206,0.44855589312027777,1.2639127362292604,0.17955557482285192,0.5876675652461668,-0.46607051853121817,-0.38567286664622924,-0.5972414817300105,0.7182582335690395,0.5973809957852191,-0.12189898083038071,-0.37754410918425685,0.010537941746277622,0.4652500117931816,0.5821394787475745,0.30222067804494407,0.6285769159407277,-0.6814238370073639,-1.0301647962435605,1.6038447409454768,0.20770935555531295,-0.4934736419333544,-0.5087421163489765,-0.48698256540199847,0.7549801378539275,-0.6504316893123586,-0.4665631092386201,-0.1162774960608263,-0.658488801361055,-0.47180384996297625,0.6602785614336105,-0.7394075221742773,-0.5628260874187674,-0.3690741618683587,-0.02690675616677407,-0.10858936955656068,0.3281245402309858,-0.3412329711565437,-0.6589200845103809,-1.0875172176057037,-0.2546448955567774,0.5855613278917067,-0.6970803459431352,0.7480784317335545,-0.7808632571069071,-0.7533420842916247,-0.692492543045636,-0.6436682134059314,0.5024468602579947,-0.44520609531274474,0.1508445193430057,0.2768121508652691,-0.32212128479000507,0.30378644107955305
Sean McVay,2022,RAM,HC,36,1,0,0,0,3,3,5,0.0019245035531607058,0.6614654736159976,0.977700698575123,0.31868733032675806,0.15623043812116247,0.6723600929389798,0.07536203744030505,0.887095916289104,-0.12239672842515716,0.07873484836581848,1.079462237252425,0.3729427363993724,-0.43108068550835815,-0.34124370609302573,0.2936968853798589,-0.10580936105925372,-0.4237408382801779,0.2558789302381098,0.23791662689022522,0.45940081020680384,-0.27974001869385823,0.26020617466190266,0.3861965978289272,0.4182626003348598,-0.027790198577076874,0.700640218397532,0.18273491674040052,-0.6723727815273256,0.1777061406998338,-0.163885309772598,-0.45032130446140733,0.31311106969096075,-0.3627503669616436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0146249583855174,0.9277674701197249,0.8523015409888022,0.12624575456134943,0.5782045693857164,0.37525163661199307,0.3293763593703004,0.9282598738040269,0.370602321475363,0.12876317610893798,1.0104998885271113,0.6742442231321725,0.2382045567414542,0.1856836121786902,0.7659141797136655,-0.00411289054694366,0.341418029920475,-0.7164160780438309,-0.6502259792839075,-0.8648709109573849,0.513267200778589,0.719787624232974,-0.04623229960829865,-0.3747217352850386,-0.0007609135920388227,0.5378864992142727,0.6798092572304262,0.023762360547719474,0.6691306239937066,-0.7214995897256514,-0.8426375699996875,1.5524728256297968,0.24143220751758632,-0.4707893190658091,-0.3972995013282913,-0.5327431430906666,0.7051178615844488,-0.509763933299328,-0.1521893662763572,0.09785839363317801,-0.4166016406982081,-0.7841838653180725,0.7559998298564774,-0.63710450976587,-0.3285473457336517,-0.3394089872703869,-0.1758392483474594,0.015653575890883675,0.05360737583703057,-0.30395491980761424,-0.749421281564123,-1.2372348916748468,-0.46557254443256435,0.40919500076714954,-0.6366958218284064,0.7170838970399723,-0.4685558647380227,-0.38454160527938297,-0.5104798629266474,-0.6580520603207624,0.5086685345273725,-0.31152435253056643,0.39925690293570154,0.21099818266914783,-0.2625071976613883,0.07245199250781605
Sean McVay,2023,RAM,HC,37,1,0,0,0,3,3,6,0.0019245035531607058,0.6614654736159976,0.977700698575123,0.31868733032675806,0.15623043812116247,0.6723600929389798,0.07536203744030505,0.887095916289104,-0.12239672842515716,0.07873484836581848,1.079462237252425,0.3729427363993724,-0.43108068550835815,-0.34124370609302573,0.2936968853798589,-0.10580936105925372,-0.4237408382801779,0.2558789302381098,0.23791662689022522,0.45940081020680384,-0.27974001869385823,0.26020617466190266,0.3861965978289272,0.4182626003348598,-0.027790198577076874,0.700640218397532,0.18273491674040052,-0.6723727815273256,0.1777061406998338,-0.163885309772598,-0.45032130446140733,0.31311106969096075,-0.3627503669616436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6697293931659148,0.44289065002811895,0.473916543513514,0.1433695039286629,0.2826123617123059,0.2684891984513606,0.20226325802319015,0.6101305297832195,0.12813605707744827,0.20468297718760856,0.6271655444893531,0.5155491380949035,0.04240476653299128,-0.015800168735926174,0.6312675074802219,-0.1669504834501955,0.09705565431486969,-0.8613011406672544,-0.7470504303050799,-0.873668765287899,0.2634795824686273,0.5071163652806697,0.11752025899867857,-0.21182706113441382,-0.052205320158851425,0.24011572089278477,0.4610807595358047,-0.05578827826704519,0.5511927725476043,-0.6863464109410566,-0.2976919366479869,1.127401034997584,0.20077796106672505,-0.34113055736297976,-0.3163249126031777,-0.39551843201420206,0.5810593366311809,-0.44134743468079546,-0.0673061846208918,0.046832828976706674,-0.28276929143542656,-0.6707652914019345,0.7608647659967672,-0.4127622568392159,-0.15249242109466993,-0.30815355887504164,-0.1949345890930924,-0.08554437073883113,-0.007421826623151458,-0.3416800879926533,-0.8641683812714746,-1.2307530035234249,-0.5737249138229349,0.11809779648465402,-0.32844902193033426,0.6458318327714467,-0.10586150570978385,-0.10753024339718682,-0.28734566447346893,-0.4675514820786703,0.28759477620181206,-0.2132371765413076,0.24046096497686278,0.40282308842046577,-0.1842590376301815,-0.24469899059684988
Sean McVay,2024,RAM,HC,38,1,0,0,0,3,3,7,0.0019245035531607058,0.6614654736159976,0.977700698575123,0.31868733032675806,0.15623043812116247,0.6723600929389798,0.07536203744030505,0.887095916289104,-0.12239672842515716,0.07873484836581848,1.079462237252425,0.3729427363993724,-0.43108068550835815,-0.34124370609302573,0.2936968853798589,-0.10580936105925372,-0.4237408382801779,0.2558789302381098,0.23791662689022522,0.45940081020680384,-0.27974001869385823,0.26020617466190266,0.3861965978289272,0.4182626003348598,-0.027790198577076874,0.700640218397532,0.18273491674040052,-0.6723727815273256,0.1777061406998338,-0.163885309772598,-0.45032130446140733,0.31311106969096075,-0.3627503669616436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6425934833693775,0.4898834678859556,0.49955125886376495,0.005829269005675629,0.3417158569400369,0.1967930291873618,0.20757602881281303,0.6197109026546646,0.16376507697966475,0.16014100932534406,0.6290310574185145,0.5434563974774506,0.09930647879196937,0.046302634126003765,0.6188536538644652,-0.0981046437895453,0.08656148354262408,-0.8370126080540861,-0.7508139679694015,-0.6274925681983019,0.1848963884462417,0.5553646741679807,-0.013391328740931772,-0.10367323000003038,0.058476996005710206,0.3100021232342387,0.49569851324004705,-0.03589804418808989,0.5528013427639701,-0.6615495457961427,-0.08469135972163912,0.9984449267869697,0.34706570689650373,-0.27222070531000025,-0.23906324804706222,-0.31683181874298977,0.28678726357836387,-0.3694519660117082,-0.06647806561418552,0.15818006047858793,-0.17501807763239746,-0.5626834990270019,0.5402328754472627,-0.336990218339091,-0.09529896561528702,-0.34866500792198934,-0.2228809111929174,-0.09493549907800163,-0.005174997080644678,-0.308241088362899,-0.6273562065301352,-0.8072286938818053,-0.5288064341845541,0.060392794423239096,-0.24474054274402338,0.36855278076517417,-0.10102979469668823,-0.051356659875089354,-0.21230769140598096,-0.38228632981973826,0.2880516769971842,-0.18920106650850124,0.30849556991240273,0.3757230605453007,-0.2781400337539452,-0.22413352540525694
Sean Payton,2006,NOR,HC,43,0,5,2,0,5,3,0,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Payton,2007,NOR,HC,44,1,5,2,0,5,3,1,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2258100800291245,2.016276376867108,1.47432474052173,-0.7144415424668048,1.1378746452739126,1.6719883098427686,1.296352761710152,2.275924273309849,1.2323757543866238,-0.6968731476445666,2.1040315800947806,1.3496075528506748,0.4247776266612464,-0.309478110616065,1.0400959527861096,-0.8285636149524505,-0.0461804373325734,-1.0997535911958831,-1.4152883537277667,0.0806613663125007,0.4281888037283723,0.9404391546420238,-0.5733754952186912,0.5614491613932345,0.7592533028500916,1.5006991043603184,1.1125992886937024,1.458464766731091,1.2099601982436432,1.1997634175388563,0.6471032157020065,0.7049177420497931,0.5385533800663503,-0.1810657371279005,-0.6022491924067102,0.4322727921889497,-1.4968066906091386,-1.2468431459441471,-1.4993592640871978,-0.9981438154542908,-1.298429035281023,1.31914046975573,-1.1322441186361034,-0.8024489013014043,-1.432212509291238,-0.7610468054004963,0.5269577260651094,-0.8288497269823397,1.517901435469991,-0.1911581758136834,-0.562703281770462,-1.06684285175078,-0.9813413614653372,0.3077359230039066,-0.9021730629037188,-1.7434112906024453,-1.1290086709667486,-1.7144729440058708,-0.6192780643263824,-0.3478844802645245,-1.5596307801416889,-0.8973695126848473,-0.3837448615302228,-0.3388213139602344,-0.8307332320427105,0.4733633339336607
Sean Payton,2008,NOR,HC,45,1,5,2,0,5,3,2,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8162128690914172,1.5241573563396738,1.0540329522642493,-0.2519202358325435,1.2714292909567293,2.1708424911218875,1.787439612981396,1.9130447689509662,0.9350619468021586,-0.19921114488780634,1.3328990869953583,1.5845749364253687,-0.250711472075259,-0.6480239081602472,0.7472288972119103,-0.8289853642601818,-0.06401666389539525,-1.2392539106584852,-1.1905008528073346,-0.0021169528415505012,-0.045886926269611106,0.42386002327802064,-0.016433832782632163,0.6391986035826376,0.9292969481283568,1.2476468966808287,0.7299360964387278,0.7125760363245465,1.2996306700527969,1.4224058430573914,0.16165454613246008,0.43802222883429287,1.3953903160087235,0.2926405180714009,0.12961115462105466,1.1657573231994163,-1.2372551687391442,-0.8317306552077486,-0.7336123787226689,-0.5874198386972977,0.03687449486968053,1.696105213498829,-1.050902579047278,0.5561563340967903,-0.30908322381370146,-0.6953944198113522,0.04684033450800398,-1.0473146252581387,0.6992971343599,-0.5793033787533061,-0.3869499664969737,-0.7135860475584166,-1.1277726163791508,-0.0004706779631642455,-0.030025593321403088,-1.2819415577598354,-0.7792468157687332,-1.0113930759974872,0.170440031962935,0.32049636714148066,-1.1585294215218405,-0.16208724013802595,0.06027150260582187,-0.6511521087275793,-0.5099275363946184,0.29747029083246673
Sean Payton,2009,NOR,HC,46,1,5,2,0,5,3,3,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1035859480105763,1.7271623183034945,1.3364023964875358,-0.09597186851907609,1.418318814246874,2.1177839494435804,1.884186578132245,2.110758444099025,1.3522475820914999,0.1557009139926884,1.4899745520422087,1.7367513034302278,-0.4224747050685387,-0.6925020635715581,0.8171921801993153,-0.7161432547227098,-0.014726079953184062,-0.9116949051117266,-0.5471312826020543,-0.0930811515971881,-0.13217301904981354,0.7665110407748609,0.1152366552946582,0.5233190677054275,0.9319749756967531,1.4317890356437968,1.0996764806144192,0.17384975614519013,1.4399974666110038,1.154611025950092,0.19734120003204028,0.6757689889855961,1.2896830552248608,0.40527234795208705,0.19798989406087583,0.8495290093288536,-1.00781451078932,-0.5075137059279151,-0.6502936172540434,-0.319235365687266,0.18634572873032562,1.1822402376341128,-0.6693119708041935,0.4610756175950064,-0.0772168688002109,-0.43674878178573295,0.05678235031212653,-0.7459282736622826,0.4893000441968265,-0.4104468376145273,-0.41676127465111557,-0.7176890237621708,-0.8319386859434542,-0.21888374873023317,0.27758099698494937,-1.0268028868202501,-0.42856518265383975,-0.3574680751239974,0.30295805792595043,0.38417449088152855,-0.9180720097704854,-0.0881606063255619,-0.06385047825917844,-0.32846898378020395,0.08555068969316586,0.026170130248088747
Sean Payton,2010,NOR,HC,47,1,5,2,0,5,3,4,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.352427114625632,1.729958802600876,1.4503759995992929,-0.03915229317437645,1.385717558563426,1.8629077121020483,1.4720138286383864,1.8923275810963793,1.4392064496869001,-0.0805029544501874,1.5209284057912813,1.5696993373599137,-0.18367017771467312,-0.342440722313282,0.9566965855594863,-0.3493726256713728,0.25646798567293516,-0.7883724731664212,-0.3944208715379795,-0.29387540358045905,-0.13572079010685184,0.9431878238141798,0.07383340740687984,0.5514064365681295,0.8058457237486573,1.4461655749147742,1.2472806145750308,-0.20210279696384884,1.3329345738204272,0.7539923463337797,-0.05916136367184316,1.0014653465716084,1.1716512813754052,0.2932119298372464,0.3315445273580182,0.7514765021815748,-0.25208378923587027,-0.2526590702329492,-0.4419927523588566,0.04598891142382966,0.3309549876697214,0.5883479813220808,-0.07287808766106446,0.35063678572130436,-0.12494349081750113,-0.3538395214938447,0.10917168337107622,-0.28246657704464834,0.5788712750929836,-0.11243312144518508,-0.4886450664431902,-0.6746333999486946,-0.5918275441917318,0.059467257971920096,0.18867772997223511,-0.40154626113234143,-0.605956509975375,-0.33564535771618814,0.2947118543501478,0.22337527360523823,-0.6656497392394377,-0.1072993822876227,0.30463373026178775,-0.35591089349323773,0.24818841679615028,-0.38430956190975984
Sean Payton,2011,NOR,HC,48,1,5,2,0,5,3,5,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1811501817838308,1.5952703308870906,1.2907921795287285,0.07937217865435692,1.3768301968079366,2.0125755525660565,1.6122759757972815,1.8560024624581235,1.4337755936909984,0.16420019122836965,1.3171289674134077,1.6308742858550265,-0.3661864913120595,-0.4653192649092648,0.5799383148581789,-0.37579922299218194,0.180699878044908,-0.7044736525335871,-0.22656366683152118,-0.3155183921539459,-0.3864459226320583,0.9635051443390787,0.24673171823499426,0.7712472824971339,1.0332266944408601,1.466362723358971,1.2013254301609952,-0.11034533483195771,1.4683725977241062,0.44154371825104555,-0.09564571379187295,1.104442644145911,0.9049997319875029,0.07677384659058242,0.06601810983290017,0.5346331943242422,-0.2691040493357459,-0.4145849179181222,-0.4813734350878306,-0.19875302534192954,0.01236494379926123,0.04820712105525118,-0.38540468383423493,0.17934492808090716,-0.4674548721857096,-0.3391136645042159,0.06581390350916001,-0.20372726876486932,0.5131024275258709,-0.11692963795999907,-0.5296591322784251,-0.7208977017551027,-0.33533074823959846,-0.262723162246134,0.12696702640632423,-0.365025803323195,-0.4118937297003691,-0.1756574982688544,0.2079937567252636,0.06620427071517332,-0.7082130283773191,-0.3084119436816316,0.5560823434955318,-0.06654615106130905,0.10216822800100886,-0.49471220504542635
Sean Payton,2013,NOR,HC,50,1,5,2,0,5,3,6,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3547693568419137,1.761484174634077,1.409022953901352,-0.09675042110924122,1.585290487909468,2.147991283810414,1.6996098964183313,1.9131608921477126,1.594742190564278,0.07660007099211677,1.3607235051882858,1.7886074801687535,-0.32532283367193754,-0.24989299737328943,0.6049153372484427,-0.07910408678849075,0.3249865231523828,-0.6222831268608567,-0.20710453010419125,-0.48534294637550907,-0.5891401451317221,1.2127785368380042,0.11126710447418188,0.9386448216720656,1.3290056131638452,1.6714124062990325,1.4208362758833346,-0.14160112575072786,1.7287612774538417,0.22470644464466435,-0.25757953982968473,1.2894574098911151,0.9146745064209981,0.020027148368021618,0.16310441283184937,0.5752094085803743,-0.47761516678839455,-0.2641868895193664,-0.23797436606969566,0.10473054044578523,0.19086422354509355,0.0629840002993624,-0.5346892908254607,0.14011093890350082,-0.3210313347308133,-0.5735979236483192,-0.02101462582517676,-0.2268457385242594,0.7004605291349101,-0.1399789120240568,-0.34809643047376154,-0.5220787096101852,-0.07336913005745264,-0.33436065327438064,0.14938994934006486,-0.5280640669743969,-0.4031526607793358,-0.062309643090297205,0.3233000638833747,0.07765865654419363,-0.7315093796917095,-0.4410591345235508,0.8070421526686381,-0.2488740910172856,-0.13840452845323448,-0.24084577993364686
Sean Payton,2014,NOR,HC,51,1,5,2,0,5,3,7,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.243390124218709,1.6993480050655632,1.3826715813897918,-0.23115031851553164,1.5170021089025219,2.1245755125340944,1.6402794172423765,1.920576255459789,1.6165555520340942,-0.03497573006391821,1.3519113052580531,1.7657911758326805,-0.3924305619814904,-0.35412543636977417,0.42531158353227694,-0.1749879618548932,0.21142736500012113,-0.5596680148020476,-0.20416453506344706,-0.4431387153749286,-0.6573773119170306,1.1933630501412302,-0.10353981624274775,1.0283181082935273,1.3937734603605756,1.6800140664580407,1.4052871642457778,-0.08757821911416351,1.673445320011152,0.2992079780126337,-0.23697432590796802,1.2174830224494377,0.8040548603597873,-0.13964406922624142,-0.056133113988748776,0.4394924279820095,-0.565259247915412,-0.4514727858835893,-0.41458744228332867,-0.10752590606362965,-0.0689839217113912,-0.08319424590727434,-0.5747525000435785,-0.02117299209145009,-0.46062274815383003,-0.6781858418824547,-0.029240254339255194,-0.24726269482789087,0.7587761851020384,-0.22701681494788886,-0.3803560303935894,-0.5615131979626404,-0.17722679240653738,-0.4394019583072123,0.022512795888528645,-0.5562147073464433,-0.4587323271197934,-0.15853709299728705,0.18567488325341674,-0.031829152058074496,-0.8036038170336612,-0.5039497507288865,0.5923645472535407,-0.3498002498095725,-0.19665732615859668,-0.1760447506537969
Sean Payton,2015,NOR,HC,52,1,5,2,0,5,3,8,-0.32972945413713733,0.5859859004294422,0.36476814267878693,-0.43180388045261386,0.36654176711363323,0.32801784581777604,0.3795558920695075,0.5870229937279594,-0.20718737521583022,-0.5754146517434032,0.5954631024085156,0.7303963265226866,0.5814568573720456,0.18994572950481028,0.08461993503534478,-0.12318658364641062,-0.12591187255453065,0.040851973143261056,0.5344904040570677,-0.7752269295317245,0.39586898267131776,-0.22030057108611426,-0.49855043676779665,0.17009049268976187,0.3482817040216453,0.31517677667563504,-0.19607278530246106,0.3486834595335077,0.008888637923478456,-0.2176018925393689,-0.3671144288069763,-0.06226334440413228,-0.3473237827624828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.158781186720271,1.7056208490241094,1.3799551644960697,-0.05900319604577864,1.5813492622892147,2.150803186638326,1.6578692330888665,1.9001205067992035,1.5425660208145002,0.06421598814887808,1.281871931054802,1.807753498910879,-0.394596474935084,-0.2963439431063656,0.4984297204185341,-0.04886353731282156,0.2410307963529335,-0.7151504931605924,-0.37597884091031697,-0.2985496118191354,-0.7145986397867341,1.1424086820235146,0.12536621839850934,1.0113227032653809,1.46799187558615,1.7296357611322148,1.3853973968070439,-0.1789322783252864,1.6815780502859088,0.2875278469255195,-0.13218364251941253,1.2479532423789514,0.813763568196376,0.027152899647149675,0.11961936449563351,0.5742824156153197,-0.6565239335018116,-0.23116141173565746,-0.4156430144288818,-0.1473838990075843,0.032972159432944376,-0.05147619587652136,-0.5581942049369981,0.10173452831158343,-0.3300505823112491,-0.5492803683186185,0.13770486709250873,-0.054207033700019225,0.8824957674687409,-0.05905545156186662,-0.34038886945940616,-0.49068948532066586,-0.19759420252928714,-0.5552562429424224,0.2559158570299638,-0.5859199886356408,-0.19464619419720278,0.07202721461370107,0.4235100171759409,0.19404451086633673,-0.6856529827506632,-0.23282154544812633,0.371617322690038,-0.2594196141956777,-0.16035343379119185,0.021173079926660565
