Team,Year,Total_Games_In_Season,QB_Avg_Games_Missed_Pct,QB_Max_Games_Missed_Pct,QB_Min_Games_Missed_Pct,QB_Players_Count,RB_Avg_Games_Missed_Pct,RB_Max_Games_Missed_Pct,RB_Min_Games_Missed_Pct,RB_Players_Count,WR_Avg_Games_Missed_Pct,WR_Max_Games_Missed_Pct,WR_Min_Games_Missed_Pct,WR_Players_Count,TE_Avg_Games_Missed_Pct,TE_Max_Games_Missed_Pct,TE_Min_Games_Missed_Pct,TE_Players_Count,OL_Avg_Games_Missed_Pct,OL_Max_Games_Missed_Pct,OL_Min_Games_Missed_Pct,OL_Players_Count,DL_Avg_Games_Missed_Pct,DL_Max_Games_Missed_Pct,DL_Min_Games_Missed_Pct,DL_Players_Count,LB_Avg_Games_Missed_Pct,LB_Max_Games_Missed_Pct,LB_Min_Games_Missed_Pct,LB_Players_Count,CB_Avg_Games_Missed_Pct,CB_Max_Games_Missed_Pct,CB_Min_Games_Missed_Pct,CB_Players_Count,S_Avg_Games_Missed_Pct,S_Max_Games_Missed_Pct,S_Min_Games_Missed_Pct,S_Players_Count,Analysis_Date
RAM,2017,16,6.25,6.25,6.25,1,6.25,6.25,6.25,1,29.17,43.75,12.5,3,0.0,0.0,0.0,1,5.0,6.25,0.0,5,20.83,43.75,6.25,3,12.5,18.75,6.25,3,16.67,31.25,6.25,3,28.12,31.25,25.0,2,2025-08-17 09:12:17
RAM,2018,16,0.0,0.0,0.0,1,12.5,12.5,12.5,1,16.67,50.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,5,0.0,0.0,0.0,1,23.44,56.25,0.0,4,25.0,50.0,0.0,2,3.12,6.25,0.0,2,2025-08-17 09:12:17
RAM,2019,16,0.0,0.0,0.0,1,6.25,6.25,6.25,1,10.42,12.5,6.25,3,6.25,6.25,6.25,1,30.0,56.25,0.0,5,2.08,6.25,0.0,3,25.0,68.75,0.0,4,46.88,50.0,43.75,2,18.75,37.5,0.0,2,2025-08-17 09:12:17
RAM,2020,16,6.25,6.25,6.25,1,31.25,31.25,31.25,1,14.58,25.0,0.0,3,6.25,6.25,6.25,1,11.25,43.75,0.0,5,2.08,6.25,0.0,3,32.81,62.5,0.0,4,14.58,37.5,0.0,3,12.5,25.0,0.0,2,2025-08-17 09:12:17
RAM,2021,16,-6.25,-6.25,-6.25,1,37.5,37.5,37.5,1,10.42,43.75,-6.25,3,6.25,6.25,6.25,1,0.0,6.25,-6.25,5,31.25,50.0,12.5,2,56.25,56.25,56.25,1,9.38,18.75,0.0,2,-3.12,0.0,-6.25,2,2025-08-17 09:12:17
RAM,2022,16,43.75,43.75,43.75,1,43.75,43.75,43.75,1,37.5,43.75,31.25,3,-6.25,-6.25,-6.25,1,35.0,62.5,-6.25,5,31.25,37.5,25.0,3,21.88,68.75,-6.25,4,9.38,25.0,-6.25,2,0.0,0.0,0.0,2,2025-08-17 09:12:17
RAM,2023,17,11.76,11.76,11.76,1,35.29,35.29,35.29,1,15.69,29.41,0.0,3,11.76,11.76,11.76,1,9.41,17.65,0.0,5,11.76,23.53,5.88,3,20.59,64.71,0.0,4,14.71,29.41,0.0,2,23.53,47.06,0.0,2,2025-08-17 09:12:17
RAM,2024,17,5.88,5.88,5.88,1,5.88,5.88,5.88,1,23.53,35.29,0.0,3,47.06,47.06,47.06,1,23.53,41.18,5.88,5,21.57,52.94,5.88,3,17.65,41.18,5.88,3,26.47,35.29,17.65,2,5.88,5.88,5.88,2,2025-08-17 09:12:17
RAV,1996,16,0.0,0.0,0.0,1,50.0,50.0,50.0,1,25.0,62.5,0.0,3,0.0,0.0,0.0,1,10.0,25.0,0.0,5,29.17,31.25,25.0,3,28.12,50.0,0.0,4,15.62,18.75,12.5,2,6.25,12.5,0.0,2,2025-08-17 09:12:18
RAV,1997,16,18.75,18.75,18.75,1,50.0,50.0,50.0,1,27.08,56.25,6.25,3,6.25,6.25,6.25,1,17.5,50.0,0.0,5,6.25,6.25,6.25,2,0.0,0.0,0.0,1,34.38,62.5,6.25,2,21.88,25.0,18.75,2,2025-08-17 09:12:18
RAV,1998,16,25.0,25.0,25.0,1,12.5,18.75,6.25,2,21.88,25.0,18.75,2,25.0,25.0,25.0,1,18.75,37.5,0.0,5,0.0,0.0,0.0,2,12.5,12.5,12.5,1,25.0,50.0,0.0,2,28.12,56.25,0.0,2,2025-08-17 09:12:18
RAV,1999,16,37.5,37.5,37.5,1,37.5,37.5,37.5,2,28.12,56.25,0.0,2,50.0,50.0,50.0,1,10.0,50.0,0.0,5,0.0,0.0,0.0,2,0.0,0.0,0.0,1,15.62,25.0,6.25,2,0.0,0.0,0.0,2,2025-08-17 09:12:18
RAV,2000,16,50.0,50.0,50.0,1,18.75,18.75,18.75,1,37.5,50.0,18.75,3,6.25,6.25,6.25,1,7.5,18.75,0.0,5,0.0,0.0,0.0,2,0.0,0.0,0.0,1,3.12,6.25,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:18
RAV,2001,16,12.5,12.5,12.5,1,50.0,50.0,50.0,1,12.5,18.75,6.25,2,34.38,62.5,6.25,2,8.75,18.75,0.0,5,28.12,37.5,18.75,2,0.0,0.0,0.0,1,3.12,6.25,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:18
RAV,2002,16,37.5,37.5,37.5,1,28.12,50.0,6.25,2,6.25,6.25,6.25,1,31.25,62.5,0.0,2,6.25,18.75,0.0,5,8.33,25.0,0.0,3,12.5,37.5,0.0,4,18.75,25.0,12.5,2,18.75,37.5,0.0,2,2025-08-17 09:12:18
RAV,2003,16,43.75,43.75,43.75,1,9.38,18.75,0.0,2,0.0,0.0,0.0,1,9.38,18.75,0.0,2,6.25,18.75,0.0,5,4.17,6.25,0.0,3,12.5,31.25,0.0,4,21.88,37.5,6.25,2,3.12,6.25,0.0,2,2025-08-17 09:12:18
RAV,2004,16,0.0,0.0,0.0,1,34.38,43.75,25.0,2,50.0,56.25,43.75,2,31.25,31.25,31.25,1,15.0,25.0,0.0,5,8.33,12.5,6.25,3,3.12,6.25,0.0,4,6.25,12.5,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:18
RAV,2005,16,43.75,43.75,43.75,1,37.5,68.75,6.25,2,18.75,37.5,0.0,2,0.0,0.0,0.0,1,18.75,43.75,0.0,5,12.5,25.0,0.0,2,6.25,6.25,6.25,1,9.38,18.75,0.0,2,34.38,37.5,31.25,2,2025-08-17 09:12:18
RAV,2006,16,0.0,0.0,0.0,1,25.0,50.0,0.0,2,15.62,25.0,6.25,2,0.0,0.0,0.0,1,12.5,25.0,0.0,5,3.12,6.25,0.0,2,12.5,12.5,12.5,1,0.0,0.0,0.0,2,6.25,12.5,0.0,2,2025-08-17 09:12:18
RAV,2007,16,50.0,50.0,50.0,1,18.75,31.25,6.25,2,12.5,25.0,0.0,2,43.75,43.75,43.75,1,18.75,37.5,0.0,5,6.25,18.75,0.0,3,3.12,12.5,0.0,4,34.38,50.0,18.75,2,0.0,0.0,0.0,2,2025-08-17 09:12:18
RAV,2008,16,0.0,0.0,0.0,1,25.0,50.0,0.0,2,9.38,18.75,0.0,2,0.0,0.0,0.0,1,13.75,31.25,0.0,5,2.08,6.25,0.0,3,0.0,0.0,0.0,4,31.25,37.5,25.0,2,9.38,18.75,0.0,2,2025-08-17 09:12:18
RAV,2009,16,0.0,0.0,0.0,1,9.38,12.5,6.25,2,12.5,25.0,0.0,2,0.0,0.0,0.0,1,10.0,31.25,0.0,5,25.0,43.75,12.5,3,10.94,25.0,0.0,4,18.75,37.5,0.0,2,12.5,25.0,0.0,2,2025-08-17 09:12:18
RAV,2010,16,0.0,0.0,0.0,1,15.62,18.75,12.5,2,3.12,6.25,0.0,2,18.75,18.75,18.75,1,2.5,12.5,0.0,5,12.5,31.25,0.0,3,1.56,6.25,0.0,4,21.88,43.75,0.0,2,18.75,37.5,0.0,2,2025-08-17 09:12:18
RAV,2011,16,0.0,0.0,0.0,1,0.0,0.0,0.0,2,12.5,12.5,12.5,2,0.0,0.0,0.0,1,7.5,37.5,0.0,5,10.42,31.25,0.0,3,6.25,25.0,0.0,4,3.12,6.25,0.0,2,9.38,18.75,0.0,2,2025-08-17 09:12:18
RAV,2012,16,0.0,0.0,0.0,1,9.38,18.75,0.0,2,3.12,6.25,0.0,2,31.25,31.25,31.25,1,13.75,56.25,0.0,5,31.25,62.5,12.5,3,39.06,56.25,18.75,4,25.0,50.0,0.0,2,9.38,18.75,0.0,2,2025-08-17 09:12:18
RAV,2013,16,0.0,0.0,0.0,1,6.25,6.25,6.25,1,22.92,43.75,0.0,3,12.5,12.5,12.5,1,15.0,43.75,0.0,5,14.58,18.75,6.25,3,14.06,37.5,0.0,4,0.0,0.0,0.0,2,3.12,6.25,0.0,2,2025-08-17 09:12:18
RAV,2014,16,0.0,0.0,0.0,1,12.5,12.5,12.5,2,0.0,0.0,0.0,2,18.75,18.75,18.75,1,10.0,31.25,0.0,5,22.92,31.25,12.5,3,3.12,12.5,0.0,4,40.62,50.0,31.25,2,21.88,31.25,12.5,2,2025-08-17 09:12:18
RAV,2015,16,37.5,37.5,37.5,1,34.38,37.5,31.25,2,34.38,56.25,12.5,2,37.5,37.5,37.5,1,21.25,50.0,0.0,5,35.42,62.5,0.0,3,1.56,6.25,0.0,4,3.12,6.25,0.0,2,9.38,12.5,6.25,2,2025-08-17 09:12:18
RAV,2016,16,0.0,0.0,0.0,1,37.5,56.25,18.75,2,6.25,12.5,0.0,2,25.0,25.0,25.0,1,21.25,50.0,0.0,5,14.58,37.5,0.0,3,14.06,31.25,6.25,4,31.25,31.25,31.25,2,0.0,0.0,0.0,2,2025-08-17 09:12:18
RAV,2017,16,0.0,0.0,0.0,1,25.0,25.0,25.0,1,18.75,25.0,12.5,2,28.12,31.25,25.0,2,6.25,25.0,0.0,5,29.17,43.75,18.75,3,10.94,25.0,0.0,4,12.5,25.0,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:18
RAV,2018,16,43.75,43.75,43.75,1,37.5,37.5,37.5,1,14.58,37.5,0.0,3,18.75,18.75,18.75,1,16.25,37.5,0.0,5,20.83,62.5,0.0,3,20.31,50.0,0.0,4,25.0,50.0,0.0,2,6.25,12.5,0.0,2,2025-08-17 09:12:18
RAV,2019,16,6.25,6.25,6.25,1,31.25,56.25,6.25,2,31.25,31.25,31.25,2,6.25,6.25,6.25,1,10.0,31.25,0.0,5,27.08,56.25,12.5,3,37.5,56.25,0.0,4,3.12,6.25,0.0,2,15.62,25.0,6.25,2,2025-08-17 09:12:18
RAV,2020,16,6.25,6.25,6.25,1,40.62,43.75,37.5,2,15.62,18.75,12.5,2,43.75,43.75,43.75,1,26.25,56.25,0.0,5,31.25,50.0,18.75,3,21.88,50.0,0.0,4,9.38,12.5,6.25,2,0.0,0.0,0.0,2,2025-08-17 09:12:18
RAV,2021,16,25.0,25.0,25.0,1,40.62,50.0,31.25,2,21.88,43.75,0.0,2,43.75,43.75,43.75,1,7.5,25.0,-6.25,5,20.83,31.25,12.5,3,4.69,25.0,-6.25,4,18.75,25.0,12.5,2,15.62,31.25,0.0,2,2025-08-17 09:12:18
RAV,2022,16,25.0,25.0,25.0,1,25.0,50.0,0.0,2,18.75,18.75,18.75,1,25.0,43.75,6.25,2,3.75,31.25,-6.25,5,18.75,43.75,0.0,3,37.5,50.0,18.75,3,6.25,18.75,-6.25,2,15.62,37.5,-6.25,2,2025-08-17 09:12:18
RAV,2023,17,5.88,5.88,5.88,1,47.06,47.06,47.06,2,17.64,29.41,5.88,2,47.06,47.06,47.06,1,12.94,23.53,0.0,5,23.53,70.59,0.0,3,17.64,52.94,0.0,4,23.53,41.18,5.88,2,23.52,35.29,11.76,2,2025-08-17 09:12:18
RAV,2024,17,0.0,0.0,0.0,1,0.0,0.0,0.0,1,14.7,17.65,11.76,2,35.3,47.06,23.53,2,3.53,17.65,0.0,5,5.88,11.76,0.0,2,23.53,41.18,5.88,3,23.53,64.71,0.0,3,23.53,47.06,0.0,2,2025-08-17 09:12:18
SDG,1970,16,25.0,25.0,25.0,1,62.5,62.5,62.5,2,15.62,18.75,12.5,2,25.0,25.0,25.0,1,22.5,56.25,12.5,5,12.5,12.5,12.5,2,12.5,12.5,12.5,1,18.75,25.0,12.5,2,12.5,12.5,12.5,2,2025-08-17 09:12:20
SDG,1971,16,12.5,12.5,12.5,1,34.38,37.5,31.25,2,25.0,37.5,12.5,2,25.0,25.0,25.0,1,15.0,25.0,12.5,5,25.0,37.5,12.5,2,12.5,12.5,12.5,1,15.62,18.75,12.5,2,43.75,50.0,37.5,2,2025-08-17 09:12:20
SDG,1972,16,12.5,12.5,12.5,1,18.75,25.0,12.5,2,37.5,56.25,18.75,2,31.25,31.25,31.25,1,12.5,12.5,12.5,5,12.5,12.5,12.5,2,62.5,62.5,62.5,1,15.62,18.75,12.5,2,40.62,62.5,18.75,2,2025-08-17 09:12:20
SDG,1973,16,62.5,62.5,62.5,1,34.38,43.75,25.0,2,46.88,62.5,31.25,2,25.0,25.0,25.0,1,12.5,12.5,12.5,5,34.38,43.75,25.0,2,50.0,50.0,50.0,1,15.62,18.75,12.5,2,46.88,50.0,43.75,2,2025-08-17 09:12:20
SDG,1974,16,31.25,31.25,31.25,1,46.88,50.0,43.75,2,34.38,56.25,12.5,2,18.75,18.75,18.75,1,13.75,18.75,12.5,5,34.38,56.25,12.5,2,43.75,43.75,43.75,1,25.0,25.0,25.0,2,31.25,37.5,25.0,2,2025-08-17 09:12:20
SDG,1975,16,43.75,43.75,43.75,1,37.5,50.0,25.0,2,15.62,18.75,12.5,2,12.5,12.5,12.5,1,21.25,56.25,12.5,5,18.75,18.75,18.75,2,43.75,43.75,43.75,1,31.25,50.0,12.5,2,31.25,50.0,12.5,2,2025-08-17 09:12:20
SDG,1976,16,18.75,18.75,18.75,1,25.0,37.5,12.5,2,25.0,37.5,12.5,2,12.5,12.5,12.5,1,16.25,31.25,12.5,5,25.0,37.5,12.5,2,50.0,50.0,50.0,1,37.5,43.75,31.25,2,18.75,25.0,12.5,2,2025-08-17 09:12:20
SDG,1977,16,43.75,43.75,43.75,1,12.5,12.5,12.5,2,34.38,56.25,12.5,2,43.75,43.75,43.75,1,15.0,18.75,12.5,5,25.0,31.25,18.75,2,31.25,31.25,31.25,1,25.0,37.5,12.5,2,12.5,12.5,12.5,2,2025-08-17 09:12:20
SDG,1978,16,12.5,12.5,12.5,1,43.75,56.25,31.25,2,9.38,12.5,6.25,2,0.0,0.0,0.0,1,10.0,43.75,0.0,5,9.38,12.5,6.25,2,0.0,0.0,0.0,1,21.88,37.5,6.25,2,6.25,12.5,0.0,2,2025-08-17 09:12:20
SDG,1979,16,0.0,0.0,0.0,1,21.88,43.75,0.0,2,3.12,6.25,0.0,2,12.5,12.5,12.5,1,12.5,37.5,0.0,5,15.62,25.0,6.25,2,0.0,0.0,0.0,1,0.0,0.0,0.0,2,12.5,18.75,6.25,2,2025-08-17 09:12:20
SDG,1980,16,0.0,0.0,0.0,1,46.88,50.0,43.75,2,0.0,0.0,0.0,2,31.25,31.25,31.25,1,8.75,43.75,0.0,5,18.75,31.25,6.25,2,0.0,0.0,0.0,1,6.25,12.5,0.0,2,15.62,25.0,6.25,2,2025-08-17 09:12:20
SDG,1981,16,0.0,0.0,0.0,1,12.5,12.5,12.5,1,15.62,31.25,0.0,2,21.88,43.75,0.0,2,5.0,18.75,0.0,5,18.75,25.0,12.5,2,31.25,31.25,31.25,1,12.5,25.0,0.0,2,37.5,50.0,25.0,2,2025-08-17 09:12:20
SDG,1982,16,43.75,43.75,43.75,1,53.12,62.5,43.75,2,46.88,50.0,43.75,2,43.75,43.75,43.75,1,43.75,43.75,43.75,5,50.0,50.0,50.0,2,43.75,43.75,43.75,1,43.75,43.75,43.75,2,59.38,62.5,56.25,2,2025-08-17 09:12:20
SDG,1983,16,37.5,37.5,37.5,1,25.0,25.0,25.0,1,6.25,12.5,0.0,2,25.0,50.0,0.0,2,11.25,31.25,0.0,5,6.25,18.75,0.0,3,0.0,0.0,0.0,4,12.5,25.0,0.0,2,40.62,43.75,37.5,2,2025-08-17 09:12:20
SDG,1984,16,18.75,18.75,18.75,1,12.5,12.5,12.5,1,3.12,6.25,0.0,2,37.5,56.25,18.75,2,7.5,18.75,0.0,5,10.42,25.0,0.0,3,1.56,6.25,0.0,4,37.5,56.25,18.75,2,28.12,37.5,18.75,2,2025-08-17 09:12:20
SDG,1985,16,25.0,25.0,25.0,1,31.25,56.25,6.25,2,15.62,18.75,12.5,2,31.25,31.25,31.25,1,6.25,25.0,0.0,5,16.67,43.75,0.0,3,6.25,12.5,0.0,4,18.75,37.5,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,1986,16,25.0,25.0,25.0,1,25.0,25.0,25.0,2,28.12,43.75,12.5,2,0.0,0.0,0.0,1,7.5,18.75,0.0,5,20.83,43.75,0.0,3,17.19,43.75,0.0,4,43.75,56.25,31.25,2,6.25,12.5,0.0,2,2025-08-17 09:12:20
SDG,1987,16,37.5,37.5,37.5,1,56.25,56.25,56.25,2,31.25,31.25,31.25,2,25.0,25.0,25.0,1,33.75,43.75,25.0,5,39.58,56.25,25.0,3,37.5,56.25,25.0,4,28.12,31.25,25.0,2,25.0,25.0,25.0,2,2025-08-17 09:12:20
SDG,1988,16,50.0,50.0,50.0,1,18.75,18.75,18.75,1,18.75,31.25,6.25,2,9.38,18.75,0.0,2,10.0,31.25,0.0,5,4.17,12.5,0.0,3,28.12,50.0,6.25,4,25.0,50.0,0.0,2,15.62,31.25,0.0,2,2025-08-17 09:12:20
SDG,1989,16,31.25,31.25,31.25,1,31.25,31.25,31.25,1,31.25,62.5,0.0,2,21.88,43.75,0.0,2,8.75,31.25,0.0,5,2.08,6.25,0.0,3,3.12,12.5,0.0,4,12.5,25.0,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,1990,16,12.5,12.5,12.5,1,18.75,18.75,18.75,1,0.0,0.0,0.0,1,31.25,56.25,12.5,3,7.5,37.5,0.0,5,14.58,37.5,0.0,3,12.5,37.5,0.0,4,9.38,18.75,0.0,2,12.5,12.5,12.5,2,2025-08-17 09:12:20
SDG,1991,16,0.0,0.0,0.0,1,50.0,50.0,50.0,1,34.38,43.75,25.0,2,25.0,50.0,0.0,2,11.25,31.25,0.0,5,8.33,18.75,0.0,3,6.25,18.75,0.0,4,3.12,6.25,0.0,2,15.62,18.75,12.5,2,2025-08-17 09:12:20
SDG,1992,16,6.25,6.25,6.25,1,6.25,6.25,6.25,1,28.12,56.25,0.0,2,6.25,12.5,0.0,2,5.0,25.0,0.0,5,9.38,12.5,6.25,2,18.75,18.75,18.75,1,18.75,37.5,0.0,2,12.5,12.5,12.5,2,2025-08-17 09:12:20
SDG,1993,16,37.5,37.5,37.5,1,0.0,0.0,0.0,1,21.88,43.75,0.0,2,18.75,31.25,6.25,2,13.75,37.5,0.0,5,18.75,37.5,0.0,2,6.25,6.25,6.25,1,18.75,37.5,0.0,2,6.25,12.5,0.0,2,2025-08-17 09:12:20
SDG,1994,16,6.25,6.25,6.25,1,0.0,0.0,0.0,1,6.25,12.5,0.0,2,25.0,37.5,12.5,2,5.0,18.75,0.0,5,0.0,0.0,0.0,2,6.25,6.25,6.25,1,0.0,0.0,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,1995,16,6.25,6.25,6.25,1,43.75,43.75,43.75,1,3.12,6.25,0.0,2,6.25,12.5,0.0,2,17.5,43.75,0.0,5,3.12,6.25,0.0,2,18.75,18.75,18.75,1,6.25,12.5,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,1996,16,18.75,18.75,18.75,1,6.25,6.25,6.25,1,18.75,37.5,0.0,2,28.12,31.25,25.0,2,18.75,43.75,0.0,5,6.25,6.25,6.25,2,0.0,0.0,0.0,1,31.25,62.5,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,1997,16,50.0,50.0,50.0,1,12.5,12.5,12.5,1,15.62,31.25,0.0,2,25.0,50.0,0.0,2,10.0,25.0,0.0,5,0.0,0.0,0.0,2,18.75,18.75,18.75,1,12.5,25.0,0.0,2,3.12,6.25,0.0,2,2025-08-17 09:12:20
SDG,1998,16,56.25,56.25,56.25,1,37.5,37.5,37.5,1,37.5,43.75,31.25,2,28.12,56.25,0.0,2,13.75,62.5,0.0,5,9.38,18.75,0.0,2,25.0,25.0,25.0,1,12.5,18.75,6.25,2,9.38,18.75,0.0,2,2025-08-17 09:12:20
SDG,1999,16,25.0,25.0,25.0,1,40.62,68.75,12.5,2,18.75,31.25,6.25,2,0.0,0.0,0.0,1,12.5,37.5,0.0,5,3.12,6.25,0.0,2,37.5,37.5,37.5,1,50.0,50.0,50.0,2,28.12,43.75,12.5,2,2025-08-17 09:12:20
SDG,2000,16,43.75,43.75,43.75,1,40.62,56.25,25.0,2,15.62,18.75,12.5,2,0.0,0.0,0.0,1,3.75,12.5,0.0,5,3.12,6.25,0.0,2,12.5,12.5,12.5,1,31.25,50.0,12.5,2,12.5,25.0,0.0,2,2025-08-17 09:12:20
SDG,2001,16,0.0,0.0,0.0,1,12.5,25.0,0.0,2,15.62,31.25,0.0,2,37.5,37.5,37.5,1,2.5,12.5,0.0,5,6.25,12.5,0.0,2,12.5,12.5,12.5,1,15.62,31.25,0.0,2,6.25,12.5,0.0,2,2025-08-17 09:12:20
SDG,2002,16,0.0,0.0,0.0,1,0.0,0.0,0.0,2,15.62,18.75,12.5,2,12.5,12.5,12.5,1,25.0,37.5,12.5,5,6.25,12.5,0.0,2,0.0,0.0,0.0,1,3.12,6.25,0.0,2,28.12,37.5,18.75,2,2025-08-17 09:12:20
SDG,2003,16,31.25,31.25,31.25,1,3.12,6.25,0.0,2,12.5,12.5,12.5,1,37.5,43.75,31.25,2,28.75,56.25,0.0,5,0.0,0.0,0.0,2,25.0,25.0,25.0,1,0.0,0.0,0.0,2,18.75,37.5,0.0,2,2025-08-17 09:12:20
SDG,2004,16,6.25,6.25,6.25,1,21.88,37.5,6.25,2,37.5,56.25,18.75,2,6.25,6.25,6.25,1,2.5,12.5,0.0,5,10.42,25.0,0.0,3,1.56,6.25,0.0,4,18.75,37.5,0.0,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,2005,16,0.0,0.0,0.0,1,3.12,6.25,0.0,2,21.88,43.75,0.0,2,6.25,6.25,6.25,1,16.25,43.75,0.0,5,10.42,25.0,0.0,3,17.19,37.5,0.0,4,12.5,25.0,0.0,2,18.75,25.0,12.5,2,2025-08-17 09:12:20
SDG,2006,16,0.0,0.0,0.0,1,15.62,31.25,0.0,2,28.12,31.25,25.0,2,0.0,0.0,0.0,1,1.25,6.25,0.0,5,20.83,43.75,0.0,3,14.06,25.0,0.0,4,0.0,0.0,0.0,2,9.38,12.5,6.25,2,2025-08-17 09:12:20
SDG,2007,16,0.0,0.0,0.0,1,25.0,50.0,0.0,2,0.0,0.0,0.0,1,12.5,25.0,0.0,2,12.5,37.5,0.0,5,20.83,43.75,0.0,3,6.25,12.5,0.0,4,25.0,37.5,12.5,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,2008,16,0.0,0.0,0.0,1,0.0,0.0,0.0,1,21.88,43.75,0.0,2,15.62,31.25,0.0,2,7.5,18.75,0.0,5,10.42,18.75,6.25,3,25.0,50.0,0.0,4,3.12,6.25,0.0,2,6.25,12.5,0.0,2,2025-08-17 09:12:20
SDG,2009,16,0.0,0.0,0.0,1,25.0,37.5,12.5,2,25.0,43.75,6.25,2,0.0,0.0,0.0,1,13.75,37.5,0.0,5,29.17,56.25,12.5,3,17.19,56.25,0.0,4,0.0,0.0,0.0,2,31.25,43.75,18.75,2,2025-08-17 09:12:20
SDG,2010,16,0.0,0.0,0.0,1,43.75,43.75,43.75,1,43.75,43.75,43.75,2,34.38,37.5,31.25,2,15.0,37.5,0.0,5,2.08,6.25,0.0,3,12.5,31.25,0.0,4,3.12,6.25,0.0,2,21.88,43.75,0.0,2,2025-08-17 09:12:20
SDG,2011,16,0.0,0.0,0.0,1,12.5,12.5,12.5,1,21.88,43.75,0.0,2,15.62,18.75,12.5,2,21.25,50.0,0.0,5,14.58,18.75,6.25,3,9.38,25.0,0.0,4,9.38,12.5,6.25,2,9.38,18.75,0.0,2,2025-08-17 09:12:20
SDG,2012,16,0.0,0.0,0.0,1,43.75,43.75,43.75,2,12.5,12.5,12.5,1,21.88,37.5,6.25,2,15.0,43.75,0.0,5,22.92,43.75,0.0,3,9.38,25.0,0.0,4,0.0,0.0,0.0,2,15.62,31.25,0.0,2,2025-08-17 09:12:20
SDG,2013,16,0.0,0.0,0.0,1,12.5,12.5,12.5,1,25.0,37.5,12.5,3,6.25,6.25,6.25,1,17.5,43.75,0.0,5,12.5,37.5,0.0,3,39.06,68.75,18.75,4,25.0,31.25,18.75,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,2014,16,0.0,0.0,0.0,1,56.25,56.25,56.25,1,14.58,31.25,0.0,3,12.5,12.5,12.5,1,12.5,56.25,0.0,5,18.75,50.0,0.0,3,34.38,62.5,12.5,4,12.5,12.5,12.5,2,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,2015,16,0.0,0.0,0.0,1,25.0,25.0,25.0,1,39.58,50.0,18.75,3,31.25,31.25,31.25,1,22.5,37.5,0.0,5,35.42,68.75,6.25,3,23.44,43.75,0.0,4,28.12,37.5,18.75,2,21.88,25.0,18.75,2,2025-08-17 09:12:20
SDG,2016,16,0.0,0.0,0.0,1,31.25,31.25,31.25,1,25.0,50.0,0.0,3,37.5,37.5,37.5,1,6.25,25.0,0.0,5,22.92,37.5,0.0,3,29.69,56.25,0.0,4,37.5,62.5,12.5,2,25.0,50.0,0.0,2,2025-08-17 09:12:20
SDG,2017,16,0.0,0.0,0.0,1,0.0,0.0,0.0,1,6.25,6.25,6.25,2,40.62,62.5,18.75,2,16.25,43.75,0.0,5,0.0,0.0,0.0,2,37.5,37.5,37.5,1,3.12,6.25,0.0,2,3.12,6.25,0.0,2,2025-08-17 09:12:20
SDG,2018,16,0.0,0.0,0.0,1,25.0,25.0,25.0,1,25.0,37.5,12.5,2,18.75,37.5,0.0,2,2.5,6.25,0.0,5,31.25,62.5,0.0,2,43.75,43.75,43.75,1,31.25,50.0,0.0,3,0.0,0.0,0.0,2,2025-08-17 09:12:20
SDG,2019,16,0.0,0.0,0.0,1,31.25,31.25,31.25,1,25.0,68.75,0.0,3,25.0,25.0,25.0,1,20.0,43.75,0.0,5,9.38,18.75,0.0,2,37.5,37.5,37.5,1,25.0,50.0,0.0,3,31.25,62.5,0.0,2,2025-08-17 09:12:20
SDG,2020,16,6.25,6.25,6.25,1,37.5,37.5,37.5,1,31.25,43.75,18.75,3,12.5,12.5,12.5,1,18.75,43.75,0.0,5,46.88,56.25,37.5,2,0.0,0.0,0.0,0,25.0,43.75,12.5,3,9.38,12.5,6.25,2,2025-08-17 09:12:20
SDG,2021,16,-6.25,-6.25,-6.25,1,0.0,0.0,0.0,1,27.08,68.75,0.0,3,37.5,37.5,37.5,1,6.25,25.0,0.0,5,20.83,31.25,6.25,3,14.06,56.25,-6.25,4,18.75,25.0,12.5,2,6.25,6.25,6.25,2,2025-08-17 09:12:20
SDG,2022,16,-6.25,-6.25,-6.25,1,-6.25,-6.25,-6.25,1,29.17,37.5,18.75,3,31.25,31.25,31.25,1,5.0,12.5,-6.25,5,6.25,18.75,-6.25,2,0.0,0.0,0.0,1,20.83,31.25,6.25,3,9.38,12.5,6.25,2,2025-08-17 09:12:20
